,play_id,game_id,play_num,team_id_for,team_id_against,event,secondaryType,x,y,period,periodType,periodTime,periodTimeRemaining,dateTime,goals_away,goals_home,description,st_x,st_y,rink_side,player_id,firstName,lastName,primaryPosition,birthDate,season
9198,2012020152_170,2012020152,170,16.0,27.0,Goal,Wrist Shot,61.0,-13.0,2,REGULAR,762,438,2013-02-08 03:28:39,5,1,"Jonathan Toews (5) Wrist Shot, assists: Marian Hossa (5)",61.0,-13.0,,8473604,Jonathan,Toews,C,1988-04-29,20122013
9223,2013020964_192,2013020964,192,16.0,7.0,Goal,Wrist Shot,-79.0,7.0,3,REGULAR,94,1106,2014-03-10 01:30:10,2,1,"Jonathan Toews (25) Wrist Shot, assists: Brandon Saad (25), Andrew Shaw (13)",79.0,-7.0,right,8473604,Jonathan,Toews,C,1988-04-29,20132014
9231,2014020689_45,2014020689,45,16.0,53.0,Goal,Wrist Shot,-60.0,0.0,1,REGULAR,413,787,2015-01-21 01:50:01,0,1,"Jonathan Toews (14) Wrist Shot, assists: Patrick Kane (28), Patrick Sharp (14)",60.0,0.0,right,8473604,Jonathan,Toews,C,1988-04-29,20142015
9241,2015020170_39,2015020170,39,16.0,26.0,Goal,Wrist Shot,-74.0,1.0,1,REGULAR,361,839,2015-11-03 01:47:26,0,1,"Jonathan Toews (5) Wrist Shot, assists: Ryan Garbutt (2), Artemi Panarin (9)",74.0,-1.0,right,8473604,Jonathan,Toews,C,1988-04-29,20152016
9259,2016020917_24,2016020917,24,16.0,19.0,Goal,Wrist Shot,-78.0,-13.0,1,REGULAR,258,942,2017-02-27 00:46:25,0,1,"Jonathan Toews (16) Wrist Shot, assists: Nick Schmaltz (11), Richard Panik (17)",78.0,13.0,right,8473604,Jonathan,Toews,C,1988-04-29,20162017
9266,2016020959_201,2016020959,201,16.0,18.0,Goal,Wrist Shot,73.0,0.0,2,REGULAR,1143,57,2017-03-05 02:33:52,3,1,"Jonathan Toews (17) Wrist Shot, assists: none",73.0,0.0,left,8473604,Jonathan,Toews,C,1988-04-29,20162017
9273,2015020560_312,2015020560,312,16.0,21.0,Goal,Wrist Shot,-82.0,6.0,4,OVERTIME,209,91,2016-01-01 03:37:03,4,3,"Jonathan Toews (13) Wrist Shot, assists: Patrick Kane (33), Brent Seabrook (19)",82.0,-6.0,right,8473604,Jonathan,Toews,C,1988-04-29,20152016
9317,2012020425_286,2012020425,286,16.0,21.0,Goal,Wrist Shot,49.0,-16.0,3,REGULAR,990,210,2013-03-19 03:23:59,5,2,"Jonathan Toews (14) Wrist Shot, assists: Brandon Saad (10), Brent Seabrook (9)",49.0,-16.0,left,8473604,Jonathan,Toews,C,1988-04-29,20122013
9325,2012020574_257,2012020574,257,16.0,18.0,Goal,Snap Shot,-60.0,10.0,3,REGULAR,632,568,2013-04-08 01:13:08,3,4,"Jonathan Toews (19) Snap Shot, assists: Patrick Kane (26), Andrew Shaw (5)",60.0,-10.0,right,8473604,Jonathan,Toews,C,1988-04-29,20122013
9341,2012020474_222,2012020474,222,16.0,26.0,Goal,Backhand,-80.0,0.0,3,REGULAR,231,969,2013-03-26 02:10:57,3,4,"Jonathan Toews (16) Backhand, assists: Michael Frolik (4), Duncan Keith (17)",80.0,0.0,right,8473604,Jonathan,Toews,C,1988-04-29,20122013
9363,2014020726_41,2014020726,41,16.0,24.0,Goal,Wrist Shot,-76.0,14.0,1,REGULAR,330,870,2015-01-31 03:17:53,1,0,"Jonathan Toews (15) Wrist Shot, assists: Patrick Kane (31), Patrick Sharp (17)",76.0,-14.0,right,8473604,Jonathan,Toews,C,1988-04-29,20142015
9376,2016020537_236,2016020537,236,16.0,18.0,Goal,Tip-In,-79.0,1.0,3,REGULAR,664,536,2016-12-30 03:12:19,2,2,"Jonathan Toews (6) Tip-In, assists: Brent Seabrook (19), Patrick Kane (26)",79.0,-1.0,right,8473604,Jonathan,Toews,C,1988-04-29,20162017
9404,2015021196_52,2015021196,52,16.0,53.0,Goal,Backhand,-82.0,2.0,1,REGULAR,760,440,2016-04-06 00:59:15,0,2,"Jonathan Toews (27) Backhand, assists: none",82.0,-2.0,right,8473604,Jonathan,Toews,C,1988-04-29,20152016
9420,2017020902_34,2017020902,34,16.0,15.0,Goal,Wrist Shot,-76.0,-29.0,1,REGULAR,379,821,2018-02-18 01:47:01,0,1,"Jonathan Toews (16) Wrist Shot, assists: Brandon Saad (12)",76.0,29.0,right,8473604,Jonathan,Toews,C,1988-04-29,20172018
9493,2017020473_313,2017020473,313,16.0,13.0,Goal,Snap Shot,-74.0,-14.0,3,REGULAR,838,362,2017-12-13 03:52:58,2,2,"Jonathan Toews (9) Snap Shot, assists: Brandon Saad (6), Alex DeBrincat (11)",74.0,14.0,right,8473604,Jonathan,Toews,C,1988-04-29,20172018
9564,2015020983_252,2015020983,252,16.0,17.0,Goal,Tip-In,-82.0,-5.0,3,REGULAR,743,457,2016-03-07 00:20:42,1,4,"Jonathan Toews (24) Tip-In, assists: Andrew Desjardins (3), Michal Rozsival (7)",82.0,5.0,right,8473604,Jonathan,Toews,C,1988-04-29,20152016
9568,2016020171_6,2016020171,6,16.0,25.0,Goal,Wrist Shot,85.0,3.0,1,REGULAR,11,1189,2016-11-06 00:08:37,1,0,"Jonathan Toews (3) Wrist Shot, assists: Patrick Kane (11)",85.0,3.0,left,8473604,Jonathan,Toews,C,1988-04-29,20162017
9590,2017021002_291,2017021002,291,16.0,26.0,Goal,Wrist Shot,53.0,-22.0,3,REGULAR,1082,118,2018-03-03 23:32:54,4,3,"Jonathan Toews (17) Wrist Shot, assists: Patrick Kane (38), Brent Seabrook (16)",53.0,-22.0,left,8473604,Jonathan,Toews,C,1988-04-29,20172018
9598,2015020930_203,2015020930,203,16.0,15.0,Goal,Wrist Shot,71.0,13.0,2,REGULAR,1095,105,2016-02-28 18:56:29,1,2,"Jonathan Toews (22) Wrist Shot, assists: Teuvo Teravainen (16), Andrew Ladd (18)",71.0,13.0,left,8473604,Jonathan,Toews,C,1988-04-29,20152016
9612,2017020025_171,2017020025,171,16.0,29.0,Goal,Slap Shot,63.0,15.0,2,REGULAR,614,586,2017-10-08 01:51:40,0,3,"Jonathan Toews (1) Slap Shot, assists: Brandon Saad (1)",63.0,15.0,left,8473604,Jonathan,Toews,C,1988-04-29,20172018
9671,2015020430_27,2015020430,27,16.0,52.0,Goal,Wrist Shot,-80.0,-3.0,1,REGULAR,274,926,2015-12-12 01:45:30,0,1,"Jonathan Toews (9) Wrist Shot, assists: Marian Hossa (8), Andrew Shaw (6)",80.0,3.0,right,8473604,Jonathan,Toews,C,1988-04-29,20152016
9674,2015020498_356,2015020498,356,16.0,28.0,Goal,Backhand,78.0,-5.0,4,OVERTIME,141,159,2015-12-21 02:48:57,3,4,"Jonathan Toews (11) Backhand, assists: Patrick Kane (29), Duncan Keith (13)",78.0,-5.0,left,8473604,Jonathan,Toews,C,1988-04-29,20152016
9680,2017020352_204,2017020352,204,16.0,13.0,Goal,Slap Shot,-78.0,16.0,2,REGULAR,1028,172,2017-11-26 01:34:58,4,1,"Jonathan Toews (6) Slap Shot, assists: none",78.0,-16.0,right,8473604,Jonathan,Toews,C,1988-04-29,20172018
9694,2015020550_306,2015020550,306,16.0,53.0,Goal,Wrist Shot,-20.0,-36.0,3,REGULAR,1101,99,2015-12-30 04:47:28,7,4,"Jonathan Toews (12) Wrist Shot, assists: Teuvo Teravainen (10), Duncan Keith (15)",20.0,36.0,right,8473604,Jonathan,Toews,C,1988-04-29,20152016
11191,2012030235_186,2012030235,186,16.0,17.0,Goal,Wrist Shot,83.0,-11.0,2,REGULAR,947,253,2013-05-26 01:48:41,1,3,"Jonathan Toews (1) Wrist Shot, assists: Marian Hossa (4), Duncan Keith (7)",83.0,-11.0,left,8473604,Jonathan,Toews,C,1988-04-29,20122013
11233,2013030235_247,2013030235,247,16.0,30.0,Goal,Backhand,-82.0,4.0,3,REGULAR,273,927,2014-05-12 03:09:37,1,2,"Jonathan Toews (5) Backhand, assists: Marian Hossa (9), Patrick Sharp (4)",82.0,-4.0,right,8473604,Jonathan,Toews,C,1988-04-29,20132014
11238,2014020330_174,2014020330,174,16.0,21.0,Goal,Wrist Shot,-86.0,-3.0,2,REGULAR,710,490,2014-11-27 03:20:56,1,1,"Jonathan Toews (10) Wrist Shot, assists: Brent Seabrook (8), Patrick Kane (11)",86.0,3.0,right,8473604,Jonathan,Toews,C,1988-04-29,20142015
11248,2013020942_146,2013020942,146,16.0,29.0,Goal,Wrist Shot,86.0,-6.0,2,REGULAR,480,720,2014-03-07 02:13:42,1,3,"Jonathan Toews (23) Wrist Shot, assists: Brandon Saad (24), Brent Seabrook (30)",86.0,-6.0,left,8473604,Jonathan,Toews,C,1988-04-29,20132014
11249,2013020942_231,2013020942,231,16.0,29.0,Goal,Slap Shot,-69.0,-28.0,3,REGULAR,184,1016,2014-03-07 03:02:36,1,6,"Jonathan Toews (24) Slap Shot, assists: Patrick Kane (38), Patrick Sharp (33)",69.0,28.0,right,8473604,Jonathan,Toews,C,1988-04-29,20132014
11253,2012020353_26,2012020353,26,16.0,21.0,Goal,Wrist Shot,82.0,-11.0,1,REGULAR,344,856,2013-03-09 02:15:15,1,0,"Jonathan Toews (11) Wrist Shot, assists: Marian Hossa (9), Brandon Saad (6)",82.0,-11.0,left,8473604,Jonathan,Toews,C,1988-04-29,20122013
11261,2014020216_301,2014020216,301,16.0,28.0,Goal,Wrist Shot,-31.0,32.0,3,REGULAR,1083,117,2014-11-10 02:34:57,2,5,"Jonathan Toews (6) Wrist Shot, assists: Patrick Kane (6), Duncan Keith (6)",31.0,-32.0,right,8473604,Jonathan,Toews,C,1988-04-29,20142015
11344,2012020294_5,2012020294,5,16.0,19.0,Goal,Backhand,-81.0,2.0,1,REGULAR,12,1188,2013-03-01 01:10:11,1,0,"Jonathan Toews (8) Backhand, assists: Brandon Saad (1), Marian Hossa (7)",81.0,-2.0,right,8473604,Jonathan,Toews,C,1988-04-29,20122013
11345,2012020294_224,2012020294,224,16.0,19.0,Goal,Wrist Shot,-81.0,-3.0,3,REGULAR,416,784,2013-03-01 03:12:13,3,0,"Jonathan Toews (9) Wrist Shot, assists: Nick Leddy (6), Marian Hossa (8)",81.0,3.0,right,8473604,Jonathan,Toews,C,1988-04-29,20122013
11347,2012020336_222,2012020336,222,16.0,21.0,Goal,Wrist Shot,-82.0,0.0,3,REGULAR,139,1061,2013-03-07 02:58:39,2,2,"Jonathan Toews (10) Wrist Shot, assists: Dave Bolland (4), David Johnny Oduya (8)",82.0,0.0,right,8473604,Jonathan,Toews,C,1988-04-29,20122013
11358,2012020089_37,2012020089,37,16.0,30.0,Goal,Wrist Shot,58.0,22.0,1,REGULAR,405,795,2013-01-31 01:21:47,2,1,"Jonathan Toews (4) Wrist Shot, assists: Marian Hossa (4)",58.0,22.0,left,8473604,Jonathan,Toews,C,1988-04-29,20122013
11359,2012020089_286,2012020089,286,16.0,30.0,Goal,Backhand,79.0,-1.0,5,SHOOTOUT,0,300,2013-01-31 03:49:36,2,2,Jonathan Toews - Backhand,79.0,-1.0,,8473604,Jonathan,Toews,C,1988-04-29,20122013
11449,2015020329_102,2015020329,102,16.0,28.0,Goal,Wrist Shot,-66.0,-13.0,1,REGULAR,984,216,2015-11-26 03:45:11,2,1,"Jonathan Toews (8) Wrist Shot, assists: Ryan Garbutt (3), Andrew Shaw (4)",66.0,13.0,right,8473604,Jonathan,Toews,C,1988-04-29,20152016
11498,2014030414_140,2014030414,140,16.0,14.0,Goal,Wrist Shot,85.0,5.0,2,REGULAR,400,800,2015-06-11 01:26:11,0,1,"Jonathan Toews (10) Wrist Shot, assists: Patrick Sharp (10), Marian Hossa (13)",85.0,5.0,left,8473604,Jonathan,Toews,C,1988-04-29,20142015
11501,2013030321_293,2013030321,293,16.0,26.0,Goal,Wrist Shot,-80.0,9.0,3,REGULAR,970,230,2014-05-18 21:48:29,1,3,"Jonathan Toews (6) Wrist Shot, assists: David Johnny Oduya (3), Marian Hossa (11)",80.0,-9.0,right,8473604,Jonathan,Toews,C,1988-04-29,20132014
11505,2016020889_103,2016020889,103,16.0,30.0,Goal,Wrist Shot,-86.0,2.0,2,REGULAR,58,1142,2017-02-22 02:04:12,1,0,"Jonathan Toews (13) Wrist Shot, assists: Brian Campbell (11), Trevor van Riemsdyk (7)",86.0,-2.0,right,8473604,Jonathan,Toews,C,1988-04-29,20162017
11506,2016020889_218,2016020889,218,16.0,30.0,Goal,Backhand,82.0,-14.0,3,REGULAR,503,697,2017-02-22 03:12:10,4,2,"Jonathan Toews (14) Backhand, assists: Nick Schmaltz (8), Richard Panik (15)",82.0,-14.0,left,8473604,Jonathan,Toews,C,1988-04-29,20162017
11513,2014030163_130,2014030163,130,16.0,18.0,Goal,Wrist Shot,61.0,-10.0,2,REGULAR,36,1164,2015-04-19 20:20:56,1,2,"Jonathan Toews (2) Wrist Shot, assists: Marian Hossa (4), Duncan Keith (2)",61.0,-10.0,left,8473604,Jonathan,Toews,C,1988-04-29,20142015
11519,2016030154_293,2016030154,293,16.0,18.0,Goal,Snap Shot,-74.0,-10.0,3,REGULAR,882,318,2017-04-21 02:33:00,1,3,"Jonathan Toews (1) Snap Shot, assists: Artemi Panarin (1), Patrick Kane (1)",74.0,10.0,right,8473604,Jonathan,Toews,C,1988-04-29,20162017
11524,2014030325_337,2014030325,337,16.0,24.0,Goal,Slap Shot,-60.0,-10.0,3,REGULAR,1090,110,2015-05-26 03:42:52,3,4,"Jonathan Toews (6) Slap Shot, assists: Marian Hossa (9), Duncan Keith (11)",60.0,10.0,right,8473604,Jonathan,Toews,C,1988-04-29,20142015
11525,2014030325_344,2014030325,344,16.0,24.0,Goal,Wrist Shot,-84.0,-34.0,3,REGULAR,1162,38,2015-05-26 03:46:54,4,4,"Jonathan Toews (7) Wrist Shot, assists: Andrew Shaw (5), Brent Seabrook (4)",84.0,34.0,right,8473604,Jonathan,Toews,C,1988-04-29,20142015
11533,2013020061_91,2013020061,91,16.0,2.0,Goal,Wrist Shot,-75.0,-12.0,1,REGULAR,965,235,2013-10-12 00:36:18,0,2,"Jonathan Toews (2) Wrist Shot, assists: Duncan Keith (2), Brent Seabrook (1)",75.0,12.0,right,8473604,Jonathan,Toews,C,1988-04-29,20132014
11544,2014021113_71,2014021113,71,16.0,29.0,Goal,Tip-In,-72.0,1.0,1,REGULAR,698,502,2015-03-28 00:57:57,2,2,"Jonathan Toews (24) Tip-In, assists: David Johnny Oduya (6), Kris Versteeg (20)",72.0,-1.0,right,8473604,Jonathan,Toews,C,1988-04-29,20142015
11551,2014020119_119,2014020119,119,16.0,9.0,Goal,Wrap-around,85.0,-5.0,2,REGULAR,21,1179,2014-10-27 00:06:45,0,1,"Jonathan Toews (2) Wrap-around, assists: Duncan Keith (3), Patrick Kane (4)",85.0,-5.0,left,8473604,Jonathan,Toews,C,1988-04-29,20142015
11554,2016020801_301,2016020801,301,16.0,30.0,Goal,Wrist Shot,-83.0,4.0,4,OVERTIME,189,111,2017-02-09 03:52:34,4,3,"Jonathan Toews (11) Wrist Shot, assists: Patrick Kane (36), Duncan Keith (34)",83.0,-4.0,right,8473604,Jonathan,Toews,C,1988-04-29,20162017
11561,2017020181_171,2017020181,171,16.0,4.0,Goal,Backhand,84.0,-3.0,2,REGULAR,558,642,2017-11-02 01:24:50,0,2,"Jonathan Toews (4) Backhand, assists: none",84.0,-3.0,left,8473604,Jonathan,Toews,C,1988-04-29,20172018
11571,2013020927_217,2013020927,217,16.0,21.0,Goal,Wrist Shot,-81.0,5.0,3,REGULAR,437,763,2014-03-05 03:03:54,2,2,"Jonathan Toews (22) Wrist Shot, assists: Patrick Sharp (32), Duncan Keith (46)",81.0,-5.0,right,8473604,Jonathan,Toews,C,1988-04-29,20132014
11584,2012020442_22,2012020442,22,16.0,24.0,Goal,Wrist Shot,-81.0,-7.0,1,REGULAR,232,968,2013-03-21 02:13:41,1,1,"Jonathan Toews (15) Wrist Shot, assists: none",81.0,7.0,right,8473604,Jonathan,Toews,C,1988-04-29,20122013
11590,2013021000_92,2013021000,92,16.0,18.0,Goal,Wrist Shot,-71.0,0.0,1,REGULAR,1186,14,2014-03-15 00:41:09,2,1,"Jonathan Toews (26) Wrist Shot, assists: Kris Versteeg (21)",71.0,0.0,right,8473604,Jonathan,Toews,C,1988-04-29,20132014
11595,2012020517_130,2012020517,130,16.0,17.0,Goal,Snap Shot,-71.0,-1.0,2,REGULAR,232,968,2013-03-31 17:37:41,4,0,"Jonathan Toews (17) Snap Shot, assists: Brandon Saad (13)",71.0,1.0,right,8473604,Jonathan,Toews,C,1988-04-29,20122013
11603,2014020912_290,2014020912,290,16.0,13.0,Goal,Wrist Shot,32.0,32.0,3,REGULAR,1153,47,2015-02-27 02:58:05,3,0,"Jonathan Toews (19) Wrist Shot, assists: Marian Hossa (29), Brandon Saad (23)",32.0,32.0,left,8473604,Jonathan,Toews,C,1988-04-29,20142015
11606,2014020389_230,2014020389,230,16.0,8.0,Goal,Wrist Shot,-78.0,-11.0,3,REGULAR,258,942,2014-12-06 03:40:56,3,3,"Jonathan Toews (11) Wrist Shot, assists: Brad Richards (12), Kris Versteeg (14)",78.0,11.0,right,8473604,Jonathan,Toews,C,1988-04-29,20142015
11613,2016020587_70,2016020587,70,16.0,12.0,Goal,Wrist Shot,-81.0,-3.0,1,REGULAR,733,467,2017-01-07 02:00:39,0,1,"Jonathan Toews (7) Wrist Shot, assists: Marian Hossa (8), Vinnie Hinostroza (6)",81.0,3.0,right,8473604,Jonathan,Toews,C,1988-04-29,20162017
11616,2017020054_331,2017020054,331,16.0,30.0,Goal,Tip-In,-68.0,5.0,3,REGULAR,1144,56,2017-10-13 03:08:49,5,2,"Jonathan Toews (3) Tip-In, assists: Gustav Forsling (4), Ryan Hartman (6)",68.0,-5.0,right,8473604,Jonathan,Toews,C,1988-04-29,20172018
11634,2016021220_42,2016021220,42,16.0,26.0,Goal,Wrist Shot,71.0,-13.0,1,REGULAR,385,815,2017-04-08 22:18:33,1,0,"Jonathan Toews (21) Wrist Shot, assists: Nick Schmaltz (22), Duncan Keith (46)",71.0,-13.0,left,8473604,Jonathan,Toews,C,1988-04-29,20162017
11639,2017021098_219,2017021098,219,16.0,7.0,Goal,Tip-In,-84.0,5.0,3,REGULAR,20,1180,2018-03-17 19:01:29,3,2,"Jonathan Toews (20) Tip-In, assists: Brandon Saad (15), Patrick Kane (44)",84.0,-5.0,right,8473604,Jonathan,Toews,C,1988-04-29,20172018
11647,2017020599_192,2017020599,192,16.0,20.0,Goal,Wrist Shot,-81.0,-3.0,2,REGULAR,573,627,2018-01-01 03:26:33,2,3,"Jonathan Toews (10) Wrist Shot, assists: Jordan Oesterle (4)",81.0,3.0,right,8473604,Jonathan,Toews,C,1988-04-29,20172018
11654,2015020303_27,2015020303,27,16.0,23.0,Goal,Wrist Shot,75.0,14.0,1,REGULAR,377,823,2015-11-22 03:20:20,1,0,"Jonathan Toews (7) Wrist Shot, assists: Marian Hossa (6), Trevor Daley (4)",75.0,14.0,left,8473604,Jonathan,Toews,C,1988-04-29,20152016
11663,2017020427_316,2017020427,316,16.0,15.0,Goal,Backhand,80.0,-1.0,3,REGULAR,978,222,2017-12-07 03:34:04,2,5,"Jonathan Toews (8) Backhand, assists: none",80.0,-1.0,left,8473604,Jonathan,Toews,C,1988-04-29,20172018
11671,2015020473_87,2015020473,87,16.0,22.0,Goal,Snap Shot,-73.0,11.0,1,REGULAR,840,360,2015-12-18 02:05:49,0,1,"Jonathan Toews (10) Snap Shot, assists: Marian Hossa (9), Teuvo Teravainen (8)",73.0,-11.0,right,8473604,Jonathan,Toews,C,1988-04-29,20152016
11675,2015020610_317,2015020610,317,16.0,7.0,Goal,Wrist Shot,-74.0,2.0,3,REGULAR,1175,25,2016-01-09 04:05:43,1,3,"Jonathan Toews (15) Wrist Shot, assists: Duncan Keith (19)",74.0,-2.0,right,8473604,Jonathan,Toews,C,1988-04-29,20152016
11679,2016020512_198,2016020512,198,16.0,21.0,Goal,Wrist Shot,86.0,-5.0,2,REGULAR,712,488,2016-12-24 02:53:05,0,1,"Jonathan Toews (5) Wrist Shot, assists: Artemi Panarin (21), Duncan Keith (23)",86.0,-5.0,left,8473604,Jonathan,Toews,C,1988-04-29,20162017
11682,2015020151_25,2015020151,25,16.0,30.0,Goal,Snap Shot,58.0,4.0,1,REGULAR,246,954,2015-10-31 00:14:54,1,1,"Jonathan Toews (3) Snap Shot, assists: none",58.0,4.0,left,8473604,Jonathan,Toews,C,1988-04-29,20152016
11683,2015020151_156,2015020151,156,16.0,30.0,Goal,Wrist Shot,-55.0,28.0,2,REGULAR,647,553,2015-10-31 01:29:18,3,4,"Jonathan Toews (4) Wrist Shot, assists: Ryan Garbutt (1)",55.0,-28.0,right,8473604,Jonathan,Toews,C,1988-04-29,20152016
11691,2015020114_313,2015020114,313,16.0,14.0,Goal,Backhand,81.0,1.0,4,OVERTIME,17,283,2015-10-25 03:00:36,0,1,"Jonathan Toews (1) Backhand, assists: Patrick Kane (6), Brent Seabrook (3)",81.0,1.0,left,8473604,Jonathan,Toews,C,1988-04-29,20152016
11692,2015020123_303,2015020123,303,16.0,24.0,Goal,Snap Shot,75.0,-17.0,4,OVERTIME,51,249,2015-10-27 03:13:43,0,1,"Jonathan Toews (2) Snap Shot, assists: Patrick Kane (7), Brent Seabrook (4)",75.0,-17.0,left,8473604,Jonathan,Toews,C,1988-04-29,20152016
11693,2015020648_41,2015020648,41,16.0,8.0,Goal,Wrist Shot,87.0,-11.0,1,REGULAR,506,694,2016-01-15 00:55:23,1,0,"Jonathan Toews (17) Wrist Shot, assists: Andrew Shaw (13), Duncan Keith (20)",87.0,-11.0,left,8473604,Jonathan,Toews,C,1988-04-29,20152016
11696,2017021027_322,2017021027,322,16.0,21.0,Goal,Tip-In,81.0,3.0,4,OVERTIME,9,291,2018-03-07 04:04:24,1,2,"Jonathan Toews (18) Tip-In, assists: Patrick Kane (39), Duncan Keith (28)",81.0,3.0,left,8473604,Jonathan,Toews,C,1988-04-29,20172018
11699,2017020035_56,2017020035,56,16.0,10.0,Goal,Wrist Shot,77.0,-1.0,1,REGULAR,477,723,2017-10-09 23:21:21,2,0,"Jonathan Toews (2) Wrist Shot, assists: Richard Panik (2), Brandon Saad (2)",77.0,-1.0,left,8473604,Jonathan,Toews,C,1988-04-29,20172018
11710,2015021210_155,2015021210,155,16.0,19.0,Goal,Wrist Shot,73.0,12.0,2,REGULAR,760,440,2016-04-08 01:52:06,0,1,"Jonathan Toews (28) Wrist Shot, assists: Patrick Kane (59), Trevor van Riemsdyk (11)",73.0,12.0,left,8473604,Jonathan,Toews,C,1988-04-29,20152016
11713,2017020408_287,2017020408,287,16.0,26.0,Goal,Wrist Shot,-47.0,22.0,3,REGULAR,1094,106,2017-12-04 02:31:32,2,1,"Jonathan Toews (7) Wrist Shot, assists: Brent Seabrook (8)",47.0,-22.0,right,8473604,Jonathan,Toews,C,1988-04-29,20172018
11717,2015020592_185,2015020592,185,16.0,5.0,Goal,Tip-In,81.0,-1.0,2,REGULAR,1126,74,2016-01-06 01:32:06,2,0,"Jonathan Toews (14) Tip-In, assists: Brent Seabrook (20), Andrew Shaw (10)",81.0,-1.0,left,8473604,Jonathan,Toews,C,1988-04-29,20152016
