,play_id,game_id,play_num,team_id_for,team_id_against,event,secondaryType,x,y,period,periodType,periodTime,periodTimeRemaining,dateTime,goals_away,goals_home,description,st_x,st_y,rink_side,player_id,firstName,lastName,primaryPosition,birthDate,season
3699,2012030147_327,2012030147,327,6.0,10.0,Goal,Wrist Shot,39.0,3.0,3,REGULAR,1149,51,2013-05-14 01:34:06,4,4,"Patrice Bergeron (2) Wrist Shot, assists: David Krejci (8), Jaromir Jagr (4)",39.0,3.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20122013
3700,2012030147_376,2012030147,376,6.0,10.0,Goal,Wrist Shot,-79.0,6.0,4,OVERTIME,365,835,2013-05-14 02:05:06,4,5,"Patrice Bergeron (3) Wrist Shot, assists: Tyler Seguin (1), Brad Marchand (3)",79.0,-6.0,right,8470638,Patrice,Bergeron,C,1985-07-24,20122013
3708,2012030411_278,2012030411,278,6.0,16.0,Goal,Slap Shot,63.0,18.0,3,REGULAR,369,831,2013-06-13 02:23:18,3,1,"Patrice Bergeron (6) Slap Shot, assists: Tyler Seguin (4), Milan Lucic (11)",63.0,18.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20122013
3732,2013030212_326,2013030212,326,6.0,8.0,Goal,Wrist Shot,66.0,-37.0,3,REGULAR,857,343,2014-05-03 19:08:09,3,3,"Patrice Bergeron (2) Wrist Shot, assists: Brad Marchand (4)",66.0,-37.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20132014
3749,2013020007_237,2013020007,237,6.0,14.0,Goal,Wrist Shot,47.0,-8.0,3,REGULAR,242,958,2013-10-04 01:16:13,1,3,"Patrice Bergeron (1) Wrist Shot, assists: none",47.0,-8.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20132014
3817,2012020472_250,2012020472,250,6.0,10.0,Goal,Backhand,76.0,-7.0,3,REGULAR,636,564,2013-03-26 01:19:55,2,2,"Patrice Bergeron (9) Backhand, assists: Dougie Hamilton (10), Brad Marchand (13)",76.0,-7.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20122013
3818,2012020472_335,2012020472,335,6.0,10.0,Goal,Wrist Shot,78.0,-5.0,5,SHOOTOUT,0,300,2013-03-26 01:56:18,2,2,Patrice Bergeron - Wrist Shot,78.0,-5.0,,8470638,Patrice,Bergeron,C,1985-07-24,20122013
3834,2013020393_41,2013020393,41,6.0,29.0,Goal,Wrist Shot,70.0,-29.0,1,REGULAR,542,658,2013-12-01 00:19:18,0,1,"Patrice Bergeron (8) Wrist Shot, assists: Dougie Hamilton (4), Brad Marchand (8)",70.0,-29.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20132014
4126,2012030413_186,2012030413,186,6.0,16.0,Goal,Snap Shot,-67.0,-20.0,2,REGULAR,845,355,2013-06-18 01:42:29,0,2,"Patrice Bergeron (7) Snap Shot, assists: Jaromir Jagr (8), Zdeno Chara (10)",67.0,20.0,right,8470638,Patrice,Bergeron,C,1985-07-24,20122013
4161,2013020602_187,2013020602,187,6.0,2.0,Goal,Wrist Shot,-56.0,5.0,2,REGULAR,753,447,2014-01-01 01:27:45,1,2,"Patrice Bergeron (10) Wrist Shot, assists: Ryan Spooner (8), Reilly Smith (17)",56.0,-5.0,right,8470638,Patrice,Bergeron,C,1985-07-24,20132014
4168,2013020262_197,2013020262,197,6.0,14.0,Goal,Wrist Shot,-73.0,0.0,2,REGULAR,1029,171,2013-11-11 19:36:28,0,1,"Patrice Bergeron (6) Wrist Shot, assists: Loui Eriksson (4), Torey Krug (5)",73.0,0.0,right,8470638,Patrice,Bergeron,C,1985-07-24,20132014
4908,2012020316_130,2012020316,130,6.0,8.0,Goal,Backhand,-81.0,3.0,2,REGULAR,246,954,2013-03-04 01:40:29,2,2,"Patrice Bergeron (5) Backhand, assists: Tyler Seguin (10), Brad Marchand (5)",81.0,-3.0,right,8470638,Patrice,Bergeron,C,1985-07-24,20122013
4976,2012020339_107,2012020339,107,6.0,10.0,Goal,Wrist Shot,80.0,0.0,1,REGULAR,1147,53,2013-03-08 00:46:52,0,1,"Patrice Bergeron (6) Wrist Shot, assists: Tyler Seguin (11), Brad Marchand (7)",80.0,0.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20122013
6149,2017030214_131,2017030214,131,6.0,14.0,Goal,Snap Shot,-73.0,12.0,2,REGULAR,124,1076,2018-05-05 00:17:24,2,2,"Patrice Bergeron (5) Snap Shot, assists: Torey Krug (9)",73.0,-12.0,right,8470638,Patrice,Bergeron,C,1985-07-24,20172018
6150,2017030214_267,2017030214,267,6.0,14.0,Goal,Tip-In,75.0,-1.0,3,REGULAR,396,804,2018-05-05 01:19:44,2,3,"Patrice Bergeron (6) Tip-In, assists: Brad Marchand (13)",75.0,-1.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20172018
6240,2012030313_497,2012030313,497,6.0,5.0,Goal,Tip-In,81.0,-4.0,5,OVERTIME,919,281,2013-06-06 04:13:26,1,2,"Patrice Bergeron (5) Tip-In, assists: Brad Marchand (8), Jaromir Jagr (7)",81.0,-4.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20122013
6254,2012030144_157,2012030144,157,6.0,10.0,Goal,Snap Shot,-74.0,8.0,2,REGULAR,32,1168,2013-05-09 00:07:45,1,2,"Patrice Bergeron (1) Snap Shot, assists: Zdeno Chara (2), Jaromir Jagr (2)",74.0,-8.0,right,8470638,Patrice,Bergeron,C,1985-07-24,20122013
6275,2015020517_141,2015020517,141,6.0,7.0,Goal,Wrist Shot,-80.0,7.0,2,REGULAR,425,775,2015-12-27 01:10:05,1,2,"Patrice Bergeron (12) Wrist Shot, assists: Brad Marchand (10), Zdeno Chara (14)",80.0,-7.0,right,8470638,Patrice,Bergeron,C,1985-07-24,20152016
6284,2016020578_178,2016020578,178,6.0,22.0,Goal,Snap Shot,-58.0,0.0,2,REGULAR,643,557,2017-01-06 01:31:22,1,2,"Patrice Bergeron (8) Snap Shot, assists: David Pastrnak (8), Kevan Miller (1)",58.0,0.0,right,8470638,Patrice,Bergeron,C,1985-07-24,20162017
6291,2017020776_330,2017020776,330,6.0,19.0,Goal,Snap Shot,61.0,-22.0,3,REGULAR,545,655,2018-02-02 02:18:52,0,2,"Patrice Bergeron (21) Snap Shot, assists: David Pastrnak (28), Ryan Spooner (13)",61.0,-22.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20172018
6300,2013020114_170,2013020114,170,6.0,14.0,Goal,Wrist Shot,69.0,-3.0,2,REGULAR,892,308,2013-10-20 00:29:31,3,0,"Patrice Bergeron (2) Wrist Shot, assists: Reilly Smith (4), Loui Eriksson (1)",69.0,-3.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20132014
6308,2014020644_27,2014020644,27,6.0,3.0,Goal,Snap Shot,75.0,-14.0,1,REGULAR,240,960,2015-01-16 00:15:30,0,1,"Patrice Bergeron (11) Snap Shot, assists: Dougie Hamilton (17)",75.0,-14.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20142015
6311,2014020797_116,2014020797,116,6.0,25.0,Goal,Wrist Shot,-79.0,1.0,2,REGULAR,26,1174,2015-02-11 01:05:27,3,2,"Patrice Bergeron (15) Wrist Shot, assists: Brad Marchand (13)",79.0,-1.0,right,8470638,Patrice,Bergeron,C,1985-07-24,20142015
6346,2017020587_241,2017020587,241,6.0,9.0,Goal,Tip-In,-79.0,2.0,3,REGULAR,71,1129,2017-12-31 02:08:25,5,0,"Patrice Bergeron (11) Tip-In, assists: Torey Krug (16), David Pastrnak (19)",79.0,-2.0,right,8470638,Patrice,Bergeron,C,1985-07-24,20172018
6352,2015021163_304,2015021163,304,6.0,19.0,Goal,Wrist Shot,-76.0,2.0,3,REGULAR,996,204,2016-04-02 02:37:20,6,4,"Patrice Bergeron (30) Wrist Shot, assists: Torey Krug (36), David Krejci (43)",76.0,-2.0,right,8470638,Patrice,Bergeron,C,1985-07-24,20152016
6362,2016020532_142,2016020532,142,6.0,7.0,Goal,Slap Shot,66.0,5.0,2,REGULAR,200,1000,2016-12-30 01:13:29,1,2,"Patrice Bergeron (6) Slap Shot, assists: Brad Marchand (20), Torey Krug (19)",66.0,5.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20162017
6374,2016021127_19,2016021127,19,6.0,18.0,Goal,Wrist Shot,77.0,8.0,1,REGULAR,148,1052,2017-03-28 23:13:36,0,1,"Patrice Bergeron (18) Wrist Shot, assists: Zdeno Chara (17), Brad Marchand (44)",77.0,8.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20162017
6379,2016020359_274,2016020359,274,6.0,7.0,Goal,Backhand,-49.0,1.0,3,REGULAR,464,736,2016-12-03 20:19:10,2,0,"Patrice Bergeron (4) Backhand, assists: David Pastrnak (6), Brad Marchand (14)",49.0,-1.0,right,8470638,Patrice,Bergeron,C,1985-07-24,20162017
6382,2017020479_153,2017020479,153,6.0,15.0,Goal,Snap Shot,-66.0,6.0,2,REGULAR,262,938,2017-12-15 01:13:44,1,1,"Patrice Bergeron (6) Snap Shot, assists: Brad Marchand (14), Danton Heinen (10)",66.0,-6.0,right,8470638,Patrice,Bergeron,C,1985-07-24,20172018
6383,2017020479_361,2017020479,361,6.0,15.0,Goal,Wrist Shot,63.0,-6.0,3,REGULAR,1173,27,2017-12-15 02:42:22,5,3,"Patrice Bergeron (7) Wrist Shot, assists: David Pastrnak (14), Danton Heinen (11)",63.0,-6.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20172018
6506,2013020184_213,2013020184,213,6.0,5.0,Goal,Tip-In,-74.0,-12.0,3,REGULAR,65,1135,2013-10-31 01:57:05,1,1,"Patrice Bergeron (3) Tip-In, assists: Dennis Seidenberg (4), Brad Marchand (3)",74.0,12.0,right,8470638,Patrice,Bergeron,C,1985-07-24,20132014
6902,2017030213_81,2017030213,81,6.0,14.0,Goal,Wrist Shot,74.0,2.0,1,REGULAR,852,348,2018-05-02 23:42:15,2,1,"Patrice Bergeron (4) Wrist Shot, assists: David Pastrnak (14), Rick Nash (2)",74.0,2.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20172018
6907,2013021187_77,2013021187,77,6.0,30.0,Goal,Wrist Shot,76.0,-3.0,1,REGULAR,628,572,2014-04-09 00:30:10,2,1,"Patrice Bergeron (29) Wrist Shot, assists: Brad Marchand (26), Zdeno Chara (21)",76.0,-3.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20132014
6914,2014020576_222,2014020576,222,6.0,12.0,Goal,Slap Shot,-63.0,8.0,2,REGULAR,875,325,2015-01-04 19:36:13,1,1,"Patrice Bergeron (8) Slap Shot, assists: Brad Marchand (12), Dougie Hamilton (16)",63.0,-8.0,right,8470638,Patrice,Bergeron,C,1985-07-24,20142015
6917,2014020465_84,2014020465,84,6.0,30.0,Goal,Wrist Shot,42.0,-29.0,1,REGULAR,1075,125,2014-12-18 01:42:29,2,1,"Patrice Bergeron (6) Wrist Shot, assists: Brad Marchand (11), Zach Trotman (4)",42.0,-29.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20142015
6922,2014021170_131,2014021170,131,6.0,10.0,Goal,Wrist Shot,-77.0,7.0,2,REGULAR,19,1181,2015-04-05 00:15:42,0,1,"Patrice Bergeron (22) Wrist Shot, assists: Brad Marchand (18), David Krejci (22)",77.0,-7.0,right,8470638,Patrice,Bergeron,C,1985-07-24,20142015
6923,2014021170_356,2014021170,356,6.0,10.0,Goal,Wrist Shot,81.0,-4.0,5,SHOOTOUT,0,300,2015-04-05 01:51:58,1,1,Patrice Bergeron - Wrist Shot,81.0,-4.0,,8470638,Patrice,Bergeron,C,1985-07-24,20142015
6925,2017021218_286,2017021218,286,6.0,4.0,Goal,Wrist Shot,60.0,3.0,3,REGULAR,1196,4,2018-04-01 18:54:59,3,3,"Patrice Bergeron (30) Wrist Shot, assists: David Backes (19)",60.0,3.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20172018
6932,2015020988_7,2015020988,7,6.0,13.0,Goal,Tip-In,72.0,-5.0,1,REGULAR,34,1166,2016-03-08 00:39:49,1,0,"Patrice Bergeron (27) Tip-In, assists: Brad Marchand (19), Lee Stempniak (29)",72.0,-5.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20152016
6933,2015020988_104,2015020988,104,6.0,13.0,Goal,Snap Shot,60.0,8.0,1,REGULAR,1045,155,2016-03-08 01:21:44,4,1,"Patrice Bergeron (28) Snap Shot, assists: Lee Stempniak (30), Brad Marchand (20)",60.0,8.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20152016
6941,2016030122_228,2016030122,228,6.0,9.0,Goal,Deflected,75.0,10.0,2,REGULAR,961,239,2017-04-15 20:47:56,3,1,"Patrice Bergeron (1) Deflected, assists: David Pastrnak (2), Ryan Spooner (1)",75.0,10.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20162017
6948,2016030126_234,2016030126,234,6.0,9.0,Goal,Wrist Shot,85.0,5.0,3,REGULAR,117,1083,2017-04-23 21:14:29,2,2,"Patrice Bergeron (2) Wrist Shot, assists: Brad Marchand (3), Colin Miller (1)",85.0,5.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20162017
6956,2013030213_236,2013030213,236,6.0,8.0,Goal,Tip-In,-65.0,13.0,2,REGULAR,1068,132,2014-05-07 00:49:05,1,3,"Patrice Bergeron (3) Tip-In, assists: Torey Krug (6), Brad Marchand (5)",65.0,-13.0,right,8470638,Patrice,Bergeron,C,1985-07-24,20132014
6962,2014021071_131,2014021071,131,6.0,13.0,Goal,Slap Shot,-55.0,3.0,2,REGULAR,172,1028,2015-03-22 00:09:45,1,1,"Patrice Bergeron (20) Slap Shot, assists: Ryan Spooner (7), Dougie Hamilton (32)",55.0,-3.0,right,8470638,Patrice,Bergeron,C,1985-07-24,20142015
6965,2014020822_50,2014020822,50,6.0,23.0,Goal,Deflected,83.0,4.0,1,REGULAR,578,622,2015-02-14 03:25:33,1,2,"Patrice Bergeron (16) Deflected, assists: none",83.0,4.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20142015
6972,2014020248_113,2014020248,113,6.0,12.0,Goal,Wrist Shot,52.0,-5.0,1,REGULAR,1150,50,2014-11-15 18:41:51,1,2,"Patrice Bergeron (4) Wrist Shot, assists: Brad Marchand (6), Dennis Seidenberg (4)",52.0,-5.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20142015
6983,2014020218_69,2014020218,69,6.0,1.0,Goal,Wrist Shot,74.0,-1.0,1,REGULAR,1036,164,2014-11-11 00:34:43,1,2,"Patrice Bergeron (3) Wrist Shot, assists: none",74.0,-1.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20142015
6989,2015020588_271,2015020588,271,6.0,15.0,Goal,Wrist Shot,47.0,-15.0,3,REGULAR,712,488,2016-01-06 02:18:38,3,2,"Patrice Bergeron (15) Wrist Shot, assists: Ryan Spooner (18), Torey Krug (17)",47.0,-15.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20152016
6994,2015020541_98,2015020541,98,6.0,9.0,Goal,Wrist Shot,69.0,1.0,1,REGULAR,985,215,2015-12-30 00:37:32,1,2,"Patrice Bergeron (13) Wrist Shot, assists: Torey Krug (15), Ryan Spooner (15)",69.0,1.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20152016
6995,2015020541_279,2015020541,279,6.0,9.0,Goal,Tip-In,72.0,-1.0,3,REGULAR,158,1042,2015-12-30 02:09:01,2,4,"Patrice Bergeron (14) Tip-In, assists: Torey Krug (16), Seth Griffith (1)",72.0,-1.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20152016
7004,2017020243_213,2017020243,213,6.0,10.0,Goal,Snap Shot,-67.0,23.0,2,REGULAR,938,262,2017-11-11 01:49:07,1,0,"Patrice Bergeron (4) Snap Shot, assists: Brad Marchand (7), Torey Krug (7)",67.0,-23.0,right,8470638,Patrice,Bergeron,C,1985-07-24,20172018
7009,2015020973_29,2015020973,29,6.0,15.0,Goal,Wrist Shot,71.0,-7.0,1,REGULAR,431,769,2016-03-06 00:16:18,0,1,"Patrice Bergeron (26) Wrist Shot, assists: Brad Marchand (18), Lee Stempniak (28)",71.0,-7.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20152016
7012,2013021108_319,2013021108,319,6.0,15.0,Goal,Wrist Shot,81.0,1.0,3,REGULAR,797,403,2014-03-29 18:52:25,4,1,"Patrice Bergeron (26) Wrist Shot, assists: Carl Soderberg (30), Dougie Hamilton (17)",81.0,1.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20132014
7018,2013021053_32,2013021053,32,6.0,21.0,Goal,Wrist Shot,83.0,-7.0,1,REGULAR,312,888,2014-03-22 01:16:47,1,0,"Patrice Bergeron (21) Wrist Shot, assists: Dougie Hamilton (13), Zdeno Chara (18)",83.0,-7.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20132014
7020,2013021092_63,2013021092,63,6.0,16.0,Goal,Tip-In,72.0,-3.0,1,REGULAR,710,490,2014-03-27 23:29:02,0,1,"Patrice Bergeron (24) Tip-In, assists: Matt Bartkowski (16), Daniel Paille (9)",72.0,-3.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20132014
7021,2013021092_211,2013021092,211,6.0,16.0,Goal,Wrist Shot,71.0,13.0,3,REGULAR,341,859,2014-03-28 01:02:50,0,3,"Patrice Bergeron (25) Wrist Shot, assists: Brad Marchand (22)",71.0,13.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20132014
7023,2013021075_303,2013021075,303,6.0,8.0,Goal,Deflected,78.0,3.0,3,REGULAR,874,326,2014-03-25 01:59:08,1,1,"Patrice Bergeron (23) Deflected, assists: Dougie Hamilton (16), Loui Eriksson (21)",78.0,3.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20132014
7032,2014020775_96,2014020775,96,6.0,2.0,Goal,Wrist Shot,61.0,0.0,1,REGULAR,792,408,2015-02-08 00:36:07,1,1,"Patrice Bergeron (14) Wrist Shot, assists: none",61.0,0.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20142015
7035,2014020009_54,2014020009,54,6.0,17.0,Goal,Snap Shot,57.0,21.0,1,REGULAR,721,479,2014-10-10 00:06:33,1,0,"Patrice Bergeron (1) Snap Shot, assists: none",57.0,21.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20142015
7038,2017021206_199,2017021206,199,6.0,13.0,Goal,Wrist Shot,-80.0,1.0,2,REGULAR,820,380,2018-03-31 18:35:15,1,4,"Patrice Bergeron (29) Wrist Shot, assists: David Backes (17), David Pastrnak (45)",80.0,-1.0,right,8470638,Patrice,Bergeron,C,1985-07-24,20172018
7044,2017020322_55,2017020322,55,6.0,1.0,Goal,Wrist Shot,-77.0,-8.0,1,REGULAR,662,538,2017-11-23 00:26:37,2,0,"Patrice Bergeron (5) Wrist Shot, assists: David Pastrnak (8), Danton Heinen (7)",77.0,8.0,right,8470638,Patrice,Bergeron,C,1985-07-24,20172018
7051,2015020477_115,2015020477,115,6.0,5.0,Goal,Wrist Shot,58.0,3.0,2,REGULAR,63,1137,2015-12-19 01:04:38,2,1,"Patrice Bergeron (10) Wrist Shot, assists: Brad Marchand (8)",58.0,3.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20152016
7052,2015020477_231,2015020477,231,6.0,5.0,Goal,Wrist Shot,-75.0,2.0,3,REGULAR,35,1165,2015-12-19 02:02:05,4,2,"Patrice Bergeron (11) Wrist Shot, assists: Zdeno Chara (13), Brad Marchand (9)",75.0,-2.0,right,8470638,Patrice,Bergeron,C,1985-07-24,20152016
7059,2015020089_106,2015020089,106,6.0,4.0,Goal,Wrist Shot,72.0,2.0,1,REGULAR,1044,156,2015-10-22 00:42:30,2,2,"Patrice Bergeron (4) Wrist Shot, assists: Loui Eriksson (2), David Krejci (6)",72.0,2.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20152016
7068,2016021165_126,2016021165,126,6.0,16.0,Goal,Slap Shot,45.0,-18.0,1,REGULAR,1137,63,2017-04-02 17:10:37,2,0,"Patrice Bergeron (21) Slap Shot, assists: Brad Marchand (46)",45.0,-18.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20162017
7073,2016020548_142,2016020548,142,6.0,7.0,Goal,Slap Shot,-58.0,4.0,2,REGULAR,424,776,2016-12-31 19:16:53,0,2,"Patrice Bergeron (7) Slap Shot, assists: Ryan Spooner (12), Brad Marchand (21)",58.0,-4.0,right,8470638,Patrice,Bergeron,C,1985-07-24,20162017
7077,2015020943_303,2015020943,303,6.0,20.0,Goal,Snap Shot,54.0,1.0,3,REGULAR,996,204,2016-03-02 02:27:50,1,2,"Patrice Bergeron (24) Snap Shot, assists: Ryan Spooner (32), David Krejci (35)",54.0,1.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20152016
7080,2017020636_17,2017020636,17,6.0,12.0,Goal,Wrist Shot,78.0,-6.0,1,REGULAR,194,1006,2018-01-07 00:12:36,0,1,"Patrice Bergeron (13) Wrist Shot, assists: Brad Marchand (19)",78.0,-6.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20172018
7081,2017020636_77,2017020636,77,6.0,12.0,Goal,Snap Shot,57.0,-13.0,1,REGULAR,874,326,2018-01-07 00:36:10,1,5,"Patrice Bergeron (14) Snap Shot, assists: Brad Marchand (20)",57.0,-13.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20172018
7082,2017020636_137,2017020636,137,6.0,12.0,Goal,Wrist Shot,-63.0,2.0,2,REGULAR,336,864,2018-01-07 01:13:51,1,6,"Patrice Bergeron (15) Wrist Shot, assists: Brad Marchand (21), David Pastrnak (21)",63.0,-2.0,right,8470638,Patrice,Bergeron,C,1985-07-24,20172018
7083,2017020636_163,2017020636,163,6.0,12.0,Goal,Snap Shot,-65.0,-3.0,2,REGULAR,645,555,2018-01-07 01:26:38,1,7,"Patrice Bergeron (16) Snap Shot, assists: David Pastrnak (22), Brad Marchand (22)",65.0,3.0,right,8470638,Patrice,Bergeron,C,1985-07-24,20172018
7088,2015020018_311,2015020018,311,6.0,8.0,Goal,Wrist Shot,63.0,-1.0,3,REGULAR,1169,31,2015-10-11 01:57:31,4,2,"Patrice Bergeron (1) Wrist Shot, assists: David Pastrnak (2), Torey Krug (1)",63.0,-1.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20152016
7094,2015020417_356,2015020417,356,6.0,8.0,Goal,Wrist Shot,84.0,-6.0,3,REGULAR,822,378,2015-12-10 03:06:16,3,1,"Patrice Bergeron (9) Wrist Shot, assists: Brad Marchand (7), Matt Beleskey (11)",84.0,-6.0,left,8470638,Patrice,Bergeron,C,1985-07-24,20152016
7098,2016020501_142,2016020501,142,6.0,13.0,Goal,Wrist Shot,-56.0,4.0,2,REGULAR,313,887,2016-12-23 01:45:34,2,0,"Patrice Bergeron (5) Wrist Shot, assists: Torey Krug (15), Ryan Spooner (9)",56.0,-4.0,right,8470638,Patrice,Bergeron,C,1985-07-24,20162017
