,play_id,game_id,play_num,team_id_for,team_id_against,event,secondaryType,x,y,period,periodType,periodTime,periodTimeRemaining,dateTime,goals_away,goals_home,description,st_x,st_y,rink_side,player_id,firstName,lastName,primaryPosition,birthDate,season
31295,2013020875_317,2013020875,317,10.0,23.0,Goal,Snap Shot,-86.0,-14.0,3,REGULAR,725,475,2014-02-09 01:31:41,1,3,"James van Riemsdyk (24) Snap Shot, assists: Phil Kessel (34), Tyler Bozak (20)",86.0,14.0,right,8474037,James,van Riemsdyk,LW,1989-05-04,20132014
31372,2014020129_262,2014020129,262,10.0,7.0,Goal,Snap Shot,-81.0,12.0,3,REGULAR,318,882,2014-10-29 01:31:36,0,3,"James van Riemsdyk (4) Snap Shot, assists: Morgan Rielly (3), Tyler Bozak (6)",81.0,-12.0,right,8474037,James,van Riemsdyk,LW,1989-05-04,20142015
31375,2014020412_134,2014020412,134,10.0,20.0,Goal,Snap Shot,63.0,0.0,2,REGULAR,171,1029,2014-12-10 01:36:06,0,2,"James van Riemsdyk (11) Snap Shot, assists: Nazem Kadri (9), Dion Phaneuf (13)",63.0,0.0,left,8474037,James,van Riemsdyk,LW,1989-05-04,20142015
31387,2014020367_6,2014020367,6,10.0,25.0,Goal,Wrist Shot,-55.0,14.0,1,REGULAR,27,1173,2014-12-03 00:39:12,0,1,"James van Riemsdyk (10) Wrist Shot, assists: Tyler Bozak (12), Dion Phaneuf (11)",55.0,-14.0,right,8474037,James,van Riemsdyk,LW,1989-05-04,20142015
31393,2014020043_60,2014020043,60,10.0,21.0,Goal,Snap Shot,-75.0,2.0,1,REGULAR,594,606,2014-10-14 23:53:18,0,1,"James van Riemsdyk (2) Snap Shot, assists: Phil Kessel (3), Tyler Bozak (2)",75.0,-2.0,right,8474037,James,van Riemsdyk,LW,1989-05-04,20142015
31398,2014020231_176,2014020231,176,10.0,6.0,Goal,Slap Shot,71.0,1.0,2,REGULAR,591,609,2014-11-13 02:19:57,0,5,"James van Riemsdyk (7) Slap Shot, assists: Tyler Bozak (9), Jake Gardiner (3)",71.0,1.0,left,8474037,James,van Riemsdyk,LW,1989-05-04,20142015
31433,2012020160_169,2012020160,169,10.0,8.0,Goal,Wrist Shot,-76.0,-8.0,2,REGULAR,216,984,2013-02-10 01:21:03,3,0,"James van Riemsdyk (7) Wrist Shot, assists: Phil Kessel (7)",76.0,8.0,right,8474037,James,van Riemsdyk,LW,1989-05-04,20122013
31446,2013020753_83,2013020753,83,10.0,21.0,Goal,Tip-In,28.0,-10.0,1,REGULAR,1061,139,2014-01-22 02:41:26,2,0,"James van Riemsdyk (20) Tip-In, assists: Cody Franson (21), Tyler Bozak (15)",28.0,-10.0,left,8474037,James,van Riemsdyk,LW,1989-05-04,20132014
31467,2013020053_211,2013020053,211,10.0,18.0,Goal,Wrap-around,85.0,6.0,2,REGULAR,1191,9,2013-10-11 01:40:04,2,0,"James van Riemsdyk (3) Wrap-around, assists: Phil Kessel (3), Carl Gunnarsson (1)",85.0,6.0,left,8474037,James,van Riemsdyk,LW,1989-05-04,20132014
31519,2014020609_118,2014020609,118,10.0,29.0,Goal,Wrist Shot,-62.0,26.0,1,REGULAR,1043,157,2015-01-10 01:14:01,1,4,"James van Riemsdyk (18) Wrist Shot, assists: Phil Kessel (24), Cody Franson (21)",62.0,-26.0,right,8474037,James,van Riemsdyk,LW,1989-05-04,20142015
31520,2014020609_332,2014020609,332,10.0,29.0,Goal,Wrist Shot,-65.0,3.0,3,REGULAR,1127,73,2015-01-10 03:06:04,2,5,"James van Riemsdyk (19) Wrist Shot, assists: Daniel Winnik (14)",65.0,-3.0,right,8474037,James,van Riemsdyk,LW,1989-05-04,20142015
31736,2017020046_49,2017020046,49,10.0,1.0,Goal,Wrist Shot,-84.0,7.0,1,REGULAR,513,687,2017-10-11 23:57:35,0,1,"James van Riemsdyk (3) Wrist Shot, assists: Mitchell Marner (3), Morgan Rielly (3)",84.0,-7.0,right,8474037,James,van Riemsdyk,LW,1989-05-04,20172018
32886,2013021102_129,2013021102,129,10.0,4.0,Goal,Slap Shot,-72.0,-14.0,2,REGULAR,4,1196,2014-03-29 00:06:05,1,1,"James van Riemsdyk (29) Slap Shot, assists: Tyler Bozak (28)",72.0,14.0,right,8474037,James,van Riemsdyk,LW,1989-05-04,20132014
33069,2017020250_87,2017020250,87,10.0,6.0,Goal,Tip-In,-71.0,1.0,1,REGULAR,856,344,2017-11-12 00:44:18,2,0,"James van Riemsdyk (9) Tip-In, assists: Nazem Kadri (7), Morgan Rielly (13)",71.0,-1.0,right,8474037,James,van Riemsdyk,LW,1989-05-04,20172018
33092,2017021186_327,2017021186,327,10.0,13.0,Goal,Backhand,-82.0,3.0,3,REGULAR,708,492,2018-03-29 01:55:31,2,4,"James van Riemsdyk (35) Backhand, assists: Tyler Bozak (31), Connor Brown (14)",82.0,-3.0,right,8474037,James,van Riemsdyk,LW,1989-05-04,20172018
33130,2017020343_220,2017020343,220,10.0,12.0,Goal,Wrist Shot,-57.0,1.0,2,REGULAR,1104,96,2017-11-25 02:02:30,4,1,"James van Riemsdyk (12) Wrist Shot, assists: William Nylander (11), Ron Hainsey (10)",57.0,-1.0,right,8474037,James,van Riemsdyk,LW,1989-05-04,20172018
33150,2017021083_22,2017021083,22,10.0,7.0,Goal,Wrist Shot,-88.0,20.0,1,REGULAR,219,981,2018-03-15 23:13:04,1,0,"James van Riemsdyk (30) Wrist Shot, assists: Morgan Rielly (37), Connor Brown (12)",88.0,-20.0,right,8474037,James,van Riemsdyk,LW,1989-05-04,20172018
33151,2017021083_41,2017021083,41,10.0,7.0,Goal,Wrist Shot,-52.0,8.0,1,REGULAR,399,801,2018-03-15 23:20:20,2,0,"James van Riemsdyk (31) Wrist Shot, assists: Roman Polak (9), Jake Gardiner (38)",52.0,-8.0,right,8474037,James,van Riemsdyk,LW,1989-05-04,20172018
33156,2017020779_62,2017020779,62,10.0,3.0,Goal,Backhand,81.0,-2.0,1,REGULAR,923,277,2018-02-02 00:29:32,2,0,"James van Riemsdyk (20) Backhand, assists: Connor Brown (7), Tyler Bozak (19)",81.0,-2.0,left,8474037,James,van Riemsdyk,LW,1989-05-04,20172018
33160,2017020468_169,2017020468,169,10.0,4.0,Goal,Deflected,-75.0,4.0,2,REGULAR,1010,190,2017-12-13 01:31:56,2,1,"James van Riemsdyk (15) Deflected, assists: Morgan Rielly (17), Mitchell Marner (18)",75.0,-4.0,right,8474037,James,van Riemsdyk,LW,1989-05-04,20172018
33211,2012020544_250,2012020544,250,10.0,4.0,Goal,Wrist Shot,-84.0,9.0,3,REGULAR,374,826,2013-04-05 01:04:22,4,3,"James van Riemsdyk (15) Wrist Shot, assists: Dion Phaneuf (16), Cody Franson (17)",84.0,-9.0,right,8474037,James,van Riemsdyk,LW,1989-05-04,20122013
33861,2014020481_49,2014020481,49,10.0,4.0,Goal,Tip-In,-76.0,-5.0,1,REGULAR,340,860,2014-12-21 00:25:01,0,2,"James van Riemsdyk (14) Tip-In, assists: Cody Franson (16), Phil Kessel (19)",76.0,5.0,right,8474037,James,van Riemsdyk,LW,1989-05-04,20142015
34785,2016021176_31,2016021176,31,10.0,7.0,Goal,Slap Shot,-58.0,-10.0,1,REGULAR,309,891,2017-04-03 23:16:27,3,0,"James van Riemsdyk (26) Slap Shot, assists: Tyler Bozak (34)",58.0,10.0,right,8474037,James,van Riemsdyk,LW,1989-05-04,20162017
35509,2015020249_47,2015020249,47,10.0,23.0,Goal,Snap Shot,-57.0,-9.0,1,REGULAR,503,697,2015-11-15 00:28:04,0,1,"James van Riemsdyk (6) Snap Shot, assists: Nazem Kadri (6), Leo Komarov (3)",57.0,9.0,right,8474037,James,van Riemsdyk,LW,1989-05-04,20152016
35524,2015020272_311,2015020272,311,10.0,21.0,Goal,Snap Shot,-60.0,-4.0,3,REGULAR,959,241,2015-11-18 02:55:53,1,5,"James van Riemsdyk (7) Snap Shot, assists: Matt Hunwick (1), Morgan Rielly (9)",60.0,4.0,right,8474037,James,van Riemsdyk,LW,1989-05-04,20152016
35731,2015020505_261,2015020505,261,10.0,21.0,Goal,Tip-In,81.0,6.0,3,REGULAR,640,560,2015-12-22 04:25:25,6,3,"James van Riemsdyk (11) Tip-In, assists: Jake Gardiner (8), Dion Phaneuf (15)",81.0,6.0,left,8474037,James,van Riemsdyk,LW,1989-05-04,20152016
36460,2012020172_264,2012020172,264,10.0,4.0,Goal,Backhand,-73.0,0.0,3,REGULAR,71,1129,2013-02-12 02:05:12,1,5,"James van Riemsdyk (8) Backhand, assists: Phil Kessel (9), Tyler Bozak (5)",73.0,0.0,right,8474037,James,van Riemsdyk,LW,1989-05-04,20122013
36540,2016020594_206,2016020594,206,10.0,8.0,Goal,Wrist Shot,80.0,1.0,2,REGULAR,1095,105,2017-01-08 01:46:22,4,3,"James van Riemsdyk (14) Wrist Shot, assists: Mitchell Marner (22), Nikita Zaitsev (15)",80.0,1.0,left,8474037,James,van Riemsdyk,LW,1989-05-04,20162017
36614,2017020660_254,2017020660,254,10.0,9.0,Goal,Wrist Shot,-81.0,7.0,3,REGULAR,54,1146,2018-01-11 02:41:08,2,2,"James van Riemsdyk (19) Wrist Shot, assists: Tyler Bozak (16), Mitchell Marner (26)",81.0,-7.0,right,8474037,James,van Riemsdyk,LW,1989-05-04,20172018
37247,2013020810_134,2013020810,134,10.0,13.0,Goal,Tip-In,70.0,1.0,2,REGULAR,58,1142,2014-01-31 01:07:27,2,3,"James van Riemsdyk (22) Tip-In, assists: Phil Kessel (29), Dion Phaneuf (17)",70.0,1.0,left,8474037,James,van Riemsdyk,LW,1989-05-04,20132014
37294,2014020527_192,2014020527,192,10.0,13.0,Goal,Tip-In,-81.0,1.0,2,REGULAR,1050,150,2014-12-28 23:39:28,3,2,"James van Riemsdyk (16) Tip-In, assists: Cody Franson (17), Tyler Bozak (16)",81.0,-1.0,right,8474037,James,van Riemsdyk,LW,1989-05-04,20142015
37803,2016021146_95,2016021146,95,10.0,18.0,Goal,Tip-In,-85.0,5.0,1,REGULAR,1122,78,2017-03-31 00:44:23,1,0,"James van Riemsdyk (24) Tip-In, assists: Nikita Zaitsev (30), Mitchell Marner (41)",85.0,-5.0,right,8474037,James,van Riemsdyk,LW,1989-05-04,20162017
37842,2017020823_74,2017020823,74,10.0,18.0,Goal,Slap Shot,-48.0,11.0,1,REGULAR,966,234,2018-02-08 01:08:48,0,1,"James van Riemsdyk (21) Slap Shot, assists: Connor Brown (9), Travis Dermott (4)",48.0,-11.0,right,8474037,James,van Riemsdyk,LW,1989-05-04,20172018
38050,2017020652_175,2017020652,175,10.0,29.0,Goal,Tip-In,79.0,0.0,2,REGULAR,669,531,2018-01-09 01:20:12,0,1,"James van Riemsdyk (18) Tip-In, assists: Roman Polak (4), Tyler Bozak (14)",79.0,0.0,left,8474037,James,van Riemsdyk,LW,1989-05-04,20172018
38409,2016020247_227,2016020247,227,10.0,13.0,Goal,Wrist Shot,67.0,0.0,2,REGULAR,1133,67,2016-11-18 02:12:53,1,5,"James van Riemsdyk (8) Wrist Shot, assists: none",67.0,0.0,left,8474037,James,van Riemsdyk,LW,1989-05-04,20162017
38422,2017021142_31,2017021142,31,10.0,18.0,Goal,Backhand,-81.0,14.0,1,REGULAR,243,957,2018-03-23 00:16:03,1,0,"James van Riemsdyk (34) Backhand, assists: Mitchell Marner (43), Morgan Rielly (39)",81.0,-14.0,right,8474037,James,van Riemsdyk,LW,1989-05-04,20172018
38445,2016020367_169,2016020367,169,10.0,23.0,Goal,Wrist Shot,-63.0,-4.0,2,REGULAR,690,510,2016-12-04 01:28:22,1,2,"James van Riemsdyk (11) Wrist Shot, assists: Tyler Bozak (12), Morgan Rielly (12)",63.0,4.0,right,8474037,James,van Riemsdyk,LW,1989-05-04,20162017
38497,2013020185_120,2013020185,120,10.0,20.0,Goal,Snap Shot,62.0,13.0,1,REGULAR,1196,4,2013-10-31 00:50:02,2,0,"James van Riemsdyk (7) Snap Shot, assists: Jay McClement (1)",62.0,13.0,left,8474037,James,van Riemsdyk,LW,1989-05-04,20132014
38508,2014020708_223,2014020708,223,10.0,1.0,Goal,Backhand,-80.0,4.0,3,REGULAR,709,491,2015-01-29 02:50:55,1,0,"James van Riemsdyk (21) Backhand, assists: Tyler Bozak (19), David Clarkson (5)",80.0,-4.0,right,8474037,James,van Riemsdyk,LW,1989-05-04,20142015
38512,2017020918_100,2017020918,100,10.0,13.0,Goal,Wrist Shot,-68.0,-22.0,1,REGULAR,1171,29,2018-02-21 00:43:07,0,1,"James van Riemsdyk (25) Wrist Shot, assists: Tyler Bozak (23), Jake Gardiner (33)",68.0,22.0,right,8474037,James,van Riemsdyk,LW,1989-05-04,20172018
38513,2013020294_43,2013020294,43,10.0,7.0,Goal,Slap Shot,-42.0,7.0,1,REGULAR,345,855,2013-11-17 00:28:08,0,1,"James van Riemsdyk (8) Slap Shot, assists: Cody Franson (11), Jake Gardiner (4)",42.0,-7.0,right,8474037,James,van Riemsdyk,LW,1989-05-04,20132014
38514,2013020294_78,2013020294,78,10.0,7.0,Goal,Tip-In,-78.0,8.0,1,REGULAR,815,385,2013-11-17 00:41:30,0,2,"James van Riemsdyk (9) Tip-In, assists: Cody Franson (12), Dion Phaneuf (6)",78.0,-8.0,right,8474037,James,van Riemsdyk,LW,1989-05-04,20132014
38519,2013020796_344,2013020796,344,10.0,14.0,Goal,Snap Shot,-56.0,12.0,3,REGULAR,957,243,2014-01-29 02:34:08,2,3,"James van Riemsdyk (21) Snap Shot, assists: Phil Kessel (28), Tyler Bozak (17)",56.0,-12.0,right,8474037,James,van Riemsdyk,LW,1989-05-04,20132014
38529,2013020687_144,2013020687,144,10.0,1.0,Goal,Wrist Shot,78.0,2.0,2,REGULAR,356,844,2014-01-13 01:10:36,1,2,"James van Riemsdyk (17) Wrist Shot, assists: Cody Franson (19), Phil Kessel (21)",78.0,2.0,left,8474037,James,van Riemsdyk,LW,1989-05-04,20132014
38534,2012020237_233,2012020237,233,10.0,7.0,Goal,Snap Shot,78.0,4.0,2,REGULAR,1084,116,2013-02-22 01:35:18,1,2,"James van Riemsdyk (10) Snap Shot, assists: Phil Kessel (12), Michael Kostka (5)",78.0,4.0,left,8474037,James,van Riemsdyk,LW,1989-05-04,20122013
38535,2012020237_344,2012020237,344,10.0,7.0,Goal,Wrist Shot,-74.0,13.0,3,REGULAR,868,332,2013-02-22 02:27:51,1,3,"James van Riemsdyk (11) Wrist Shot, assists: Cody Franson (10), Dion Phaneuf (6)",74.0,-13.0,right,8474037,James,van Riemsdyk,LW,1989-05-04,20122013
38538,2013020064_93,2013020064,93,10.0,22.0,Goal,Tip-In,-73.0,8.0,1,REGULAR,926,274,2013-10-12 23:43:03,1,2,"James van Riemsdyk (4) Tip-In, assists: Cody Franson (3), Dion Phaneuf (3)",73.0,-8.0,right,8474037,James,van Riemsdyk,LW,1989-05-04,20132014
38539,2013020064_291,2013020064,291,10.0,22.0,Goal,Wrap-around,-85.0,5.0,3,REGULAR,595,605,2013-10-13 01:19:05,4,4,"James van Riemsdyk (5) Wrap-around, assists: Tyler Bozak (2), Phil Kessel (5)",85.0,-5.0,right,8474037,James,van Riemsdyk,LW,1989-05-04,20132014
38549,2014020438_92,2014020438,92,10.0,17.0,Goal,Tip-In,-81.0,1.0,1,REGULAR,987,213,2014-12-14 00:46:45,1,1,"James van Riemsdyk (12) Tip-In, assists: Phil Kessel (15), Dion Phaneuf (15)",81.0,-1.0,right,8474037,James,van Riemsdyk,LW,1989-05-04,20142015
38554,2017020311_124,2017020311,124,10.0,53.0,Goal,Snap Shot,81.0,-5.0,2,REGULAR,33,1167,2017-11-21 01:04:04,1,1,"James van Riemsdyk (11) Snap Shot, assists: Nazem Kadri (9), Mitchell Marner (14)",81.0,-5.0,left,8474037,James,van Riemsdyk,LW,1989-05-04,20172018
38559,2015020122_268,2015020122,268,10.0,53.0,Goal,Backhand,-73.0,3.0,3,REGULAR,545,655,2015-10-27 01:49:06,4,2,"James van Riemsdyk (4) Backhand, assists: Nazem Kadri (3)",73.0,-3.0,right,8474037,James,van Riemsdyk,LW,1989-05-04,20152016
38566,2016021224_120,2016021224,120,10.0,29.0,Goal,Snap Shot,56.0,20.0,2,REGULAR,123,1077,2017-04-09 23:05:04,0,1,"James van Riemsdyk (28) Snap Shot, assists: Roman Polak (7)",56.0,20.0,left,8474037,James,van Riemsdyk,LW,1989-05-04,20162017
38567,2016021224_155,2016021224,155,10.0,29.0,Goal,Snap Shot,65.0,10.0,2,REGULAR,396,804,2017-04-09 23:17:30,0,2,"James van Riemsdyk (29) Snap Shot, assists: Jake Gardiner (34)",65.0,10.0,left,8474037,James,van Riemsdyk,LW,1989-05-04,20162017
38571,2015020515_89,2015020515,89,10.0,53.0,Goal,Wrist Shot,-64.0,17.0,1,REGULAR,909,291,2015-12-23 02:38:09,1,0,"James van Riemsdyk (12) Wrist Shot, assists: Dion Phaneuf (16), PA Parenteau (9)",64.0,-17.0,right,8474037,James,van Riemsdyk,LW,1989-05-04,20152016
38576,2016020101_174,2016020101,174,10.0,13.0,Goal,Backhand,80.0,0.0,2,REGULAR,626,574,2016-10-28 00:49:50,2,2,"James van Riemsdyk (4) Backhand, assists: Mitchell Marner (4)",80.0,0.0,left,8474037,James,van Riemsdyk,LW,1989-05-04,20162017
38581,2016020724_219,2016020724,219,10.0,17.0,Goal,Backhand,87.0,7.0,3,REGULAR,259,941,2017-01-26 02:06:53,3,0,"James van Riemsdyk (17) Backhand, assists: Nikita Zaitsev (19), Martin Marincin (6)",87.0,7.0,left,8474037,James,van Riemsdyk,LW,1989-05-04,20162017
38585,2016020503_149,2016020503,149,10.0,21.0,Goal,Wrist Shot,-55.0,14.0,2,REGULAR,365,835,2016-12-23 03:15:44,4,0,"James van Riemsdyk (13) Wrist Shot, assists: none",55.0,-14.0,right,8474037,James,van Riemsdyk,LW,1989-05-04,20162017
38591,2017020298_291,2017020298,291,10.0,8.0,Goal,Wrist Shot,76.0,-3.0,3,REGULAR,491,709,2017-11-19 02:27:42,4,0,"James van Riemsdyk (10) Wrist Shot, assists: Tyler Bozak (6), Dominic Moore (3)",76.0,-3.0,left,8474037,James,van Riemsdyk,LW,1989-05-04,20172018
38597,2016021091_136,2016021091,136,10.0,1.0,Goal,Wrist Shot,76.0,13.0,2,REGULAR,124,1076,2017-03-24 00:43:32,1,3,"James van Riemsdyk (23) Wrist Shot, assists: Mitchell Marner (40), Tyler Bozak (33)",76.0,13.0,left,8474037,James,van Riemsdyk,LW,1989-05-04,20162017
38603,2016020338_130,2016020338,130,10.0,22.0,Goal,Wrist Shot,85.0,0.0,2,REGULAR,169,1031,2016-11-30 03:08:19,2,0,"James van Riemsdyk (10) Wrist Shot, assists: Tyler Bozak (11), Mitchell Marner (12)",85.0,0.0,left,8474037,James,van Riemsdyk,LW,1989-05-04,20162017
38609,2017020402_284,2017020402,284,10.0,23.0,Goal,Deflected,80.0,-1.0,3,REGULAR,1028,172,2017-12-03 02:37:09,1,2,"James van Riemsdyk (13) Deflected, assists: Morgan Rielly (15), Andreas Borgman (5)",80.0,-1.0,left,8474037,James,van Riemsdyk,LW,1989-05-04,20172018
