,play_id,game_id,play_num,team_id_for,team_id_against,event,secondaryType,x,y,period,periodType,periodTime,periodTimeRemaining,dateTime,goals_away,goals_home,description,st_x,st_y,rink_side,player_id,firstName,lastName,primaryPosition,birthDate,season
20287,2017030134_157,2017030134,157,15.0,29.0,Goal,Wrist Shot,81.0,-1.0,2,REGULAR,559,641,2018-04-20 00:53:11,2,0,"T.J. Oshie (2) Wrist Shot, assists: Evgeny Kuznetsov (2), Alex Ovechkin (3)",81.0,-1.0,left,8471698,T.J.,Oshie,RW,1986-12-23,20172018
20292,2017030135_203,2017030135,203,15.0,29.0,Goal,Tip-In,75.0,1.0,2,REGULAR,1002,198,2018-04-21 20:44:51,2,3,"T.J. Oshie (3) Tip-In, assists: John Carlson (7), Nicklas Backstrom (6)",75.0,1.0,left,8471698,T.J.,Oshie,RW,1986-12-23,20172018
20299,2017030414_54,2017030414,54,15.0,54.0,Goal,Wrist Shot,-82.0,1.0,1,REGULAR,594,606,2018-06-05 00:34:20,0,1,"T.J. Oshie (8) Wrist Shot, assists: Evgeny Kuznetsov (16), Nicklas Backstrom (15)",82.0,-1.0,right,8471698,T.J.,Oshie,RW,1986-12-23,20172018
20307,2017030224_179,2017030224,179,15.0,5.0,Goal,Snap Shot,66.0,0.0,2,REGULAR,775,425,2018-05-04 00:31:44,1,1,"T.J. Oshie (4) Snap Shot, assists: Nicklas Backstrom (10), Evgeny Kuznetsov (5)",66.0,0.0,left,8471698,T.J.,Oshie,RW,1986-12-23,20172018
20320,2017020301_48,2017020301,48,15.0,30.0,Goal,Wrist Shot,-70.0,11.0,1,REGULAR,582,618,2017-11-19 00:51:45,0,1,"T.J. Oshie (10) Wrist Shot, assists: Evgeny Kuznetsov (18), Nicklas Backstrom (12)",70.0,-11.0,right,8471698,T.J.,Oshie,RW,1986-12-23,20172018
20324,2017021170_18,2017021170,18,15.0,3.0,Goal,Wrist Shot,68.0,-23.0,1,REGULAR,170,1030,2018-03-26 23:45:24,1,0,"T.J. Oshie (17) Wrist Shot, assists: Nicklas Backstrom (43), Jakub Jerabek (5)",68.0,-23.0,left,8471698,T.J.,Oshie,RW,1986-12-23,20172018
20330,2017020058_75,2017020058,75,15.0,1.0,Goal,Snap Shot,-62.0,-1.0,1,REGULAR,889,311,2017-10-13 23:34:46,1,0,"T.J. Oshie (4) Snap Shot, assists: Nicklas Backstrom (6)",62.0,1.0,right,8471698,T.J.,Oshie,RW,1986-12-23,20172018
20331,2017020058_242,2017020058,242,15.0,1.0,Goal,Snap Shot,-65.0,7.0,3,REGULAR,326,874,2017-10-14 01:11:07,4,2,"T.J. Oshie (5) Snap Shot, assists: Nicklas Backstrom (8), Evgeny Kuznetsov (10)",65.0,-7.0,right,8471698,T.J.,Oshie,RW,1986-12-23,20172018
20337,2013020703_51,2013020703,51,19.0,27.0,Goal,Slap Shot,63.0,-14.0,1,REGULAR,594,606,2014-01-15 01:25:40,0,1,"T.J. Oshie (9) Slap Shot, assists: Alex Pietrangelo (27), David Backes (17)",63.0,-14.0,left,8471698,T.J.,Oshie,RW,1986-12-23,20132014
20338,2013020703_159,2013020703,159,19.0,27.0,Goal,Wrist Shot,-36.0,3.0,2,REGULAR,774,426,2014-01-15 02:27:13,0,2,"T.J. Oshie (10) Wrist Shot, assists: David Backes (18), Kevin Shattenkirk (27)",36.0,-3.0,right,8471698,T.J.,Oshie,RW,1986-12-23,20132014
20340,2014020679_154,2014020679,154,19.0,21.0,Goal,Wrist Shot,-72.0,2.0,2,REGULAR,640,560,2015-01-20 02:20:17,1,3,"T.J. Oshie (13) Wrist Shot, assists: David Backes (17), Alexander Steen (25)",72.0,-2.0,right,8471698,T.J.,Oshie,RW,1986-12-23,20142015
20344,2014020237_19,2014020237,19,19.0,18.0,Goal,Wrist Shot,41.0,2.0,1,REGULAR,205,995,2014-11-14 01:13:02,0,1,"T.J. Oshie (1) Wrist Shot, assists: Vladimir Tarasenko (11), Jori Lehtera (9)",41.0,2.0,left,8471698,T.J.,Oshie,RW,1986-12-23,20142015
20351,2014020542_220,2014020542,220,19.0,18.0,Goal,Wrist Shot,79.0,5.0,2,REGULAR,879,321,2014-12-31 02:33:39,2,1,"T.J. Oshie (6) Wrist Shot, assists: David Backes (9), Alexander Steen (15)",79.0,5.0,left,8471698,T.J.,Oshie,RW,1986-12-23,20142015
20356,2016020634_242,2016020634,242,15.0,16.0,Goal,Wrist Shot,-63.0,19.0,3,REGULAR,491,709,2017-01-14 02:10:50,0,5,"T.J. Oshie (14) Wrist Shot, assists: Nicklas Backstrom (28), Nate Schmidt (10)",63.0,-19.0,right,8471698,T.J.,Oshie,RW,1986-12-23,20162017
20362,2016021078_181,2016021078,181,15.0,20.0,Goal,Wrist Shot,79.0,-2.0,2,REGULAR,951,249,2017-03-22 00:28:59,1,2,"T.J. Oshie (30) Wrist Shot, assists: Alex Ovechkin (32), Nicklas Backstrom (55)",79.0,-2.0,left,8471698,T.J.,Oshie,RW,1986-12-23,20162017
20368,2015020720_286,2015020720,286,15.0,5.0,Goal,Tip-In,-74.0,3.0,3,REGULAR,818,382,2016-03-02 02:55:34,2,3,"T.J. Oshie (18) Tip-In, assists: Matt Niskanen (23), Nicklas Backstrom (41)",74.0,-3.0,right,8471698,T.J.,Oshie,RW,1986-12-23,20152016
20373,2017020261_328,2017020261,328,15.0,22.0,Goal,Wrist Shot,72.0,1.0,5,SHOOTOUT,0,300,2017-11-13 02:46:05,1,1,T.J. Oshie - Wrist Shot,72.0,1.0,,8471698,T.J.,Oshie,RW,1986-12-23,20172018
20376,2016021010_114,2016021010,114,15.0,26.0,Goal,Wrist Shot,-82.0,-5.0,2,REGULAR,47,1153,2017-03-12 04:36:44,2,1,"T.J. Oshie (26) Wrist Shot, assists: Marcus Johansson (23)",82.0,5.0,right,8471698,T.J.,Oshie,RW,1986-12-23,20162017
20382,2015020052_48,2015020052,48,15.0,16.0,Goal,Wrist Shot,-59.0,5.0,1,REGULAR,528,672,2015-10-15 23:21:34,0,1,"T.J. Oshie (1) Wrist Shot, assists: Evgeny Kuznetsov (1), John Carlson (3)",59.0,-5.0,right,8471698,T.J.,Oshie,RW,1986-12-23,20152016
20387,2017020542_115,2017020542,115,15.0,53.0,Goal,Wrist Shot,72.0,-6.0,2,REGULAR,340,860,2017-12-23 03:07:42,1,0,"T.J. Oshie (11) Wrist Shot, assists: Jakub Vrana (6), Evgeny Kuznetsov (26)",72.0,-6.0,left,8471698,T.J.,Oshie,RW,1986-12-23,20172018
20392,2013020873_298,2013020873,298,19.0,52.0,Goal,Wrist Shot,77.0,-1.0,5,SHOOTOUT,0,300,2014-02-08 21:55:39,3,3,T.J. Oshie - Wrist Shot,77.0,-1.0,,8471698,T.J.,Oshie,RW,1986-12-23,20132014
20400,2013021136_321,2013021136,321,19.0,4.0,Goal,Backhand,79.0,5.0,5,SHOOTOUT,0,300,2014-04-02 02:44:18,0,0,T.J. Oshie - Backhand,79.0,5.0,,8471698,T.J.,Oshie,RW,1986-12-23,20132014
20402,2013020588_145,2013020588,145,19.0,25.0,Goal,Wrist Shot,-73.0,-12.0,2,REGULAR,312,888,2013-12-30 00:11:58,2,0,"T.J. Oshie (5) Wrist Shot, assists: none",73.0,12.0,right,8471698,T.J.,Oshie,RW,1986-12-23,20132014
20407,2013020993_241,2013020993,241,19.0,22.0,Goal,Wrist Shot,81.0,6.0,3,REGULAR,476,724,2014-03-14 02:15:10,2,5,"T.J. Oshie (17) Wrist Shot, assists: Alexander Steen (23), Kevin Shattenkirk (31)",81.0,6.0,left,8471698,T.J.,Oshie,RW,1986-12-23,20132014
20415,2012020470_186,2012020470,186,19.0,20.0,Goal,Wrist Shot,-63.0,10.0,2,REGULAR,1000,200,2013-03-25 01:34:44,1,2,"T.J. Oshie (7) Wrist Shot, assists: none",63.0,-10.0,right,8471698,T.J.,Oshie,RW,1986-12-23,20122013
20420,2013020715_141,2013020715,141,19.0,26.0,Goal,Wrist Shot,-68.0,1.0,2,REGULAR,355,845,2014-01-17 02:11:53,1,1,"T.J. Oshie (11) Wrist Shot, assists: none",68.0,-1.0,right,8471698,T.J.,Oshie,RW,1986-12-23,20132014
20425,2013020601_127,2013020601,127,19.0,30.0,Goal,Wrist Shot,-78.0,2.0,2,REGULAR,409,791,2014-01-01 00:08:25,1,0,"T.J. Oshie (6) Wrist Shot, assists: Jaden Schwartz (16)",78.0,-2.0,right,8471698,T.J.,Oshie,RW,1986-12-23,20132014
20428,2014020718_160,2014020718,160,19.0,18.0,Goal,Wrist Shot,-66.0,5.0,2,REGULAR,756,444,2015-01-30 02:31:03,2,2,"T.J. Oshie (14) Wrist Shot, assists: Paul Stastny (17), David Backes (18)",66.0,-5.0,right,8471698,T.J.,Oshie,RW,1986-12-23,20142015
20429,2014020718_331,2014020718,331,19.0,18.0,Goal,Wrist Shot,75.0,0.0,5,SHOOTOUT,0,300,2015-01-30 03:54:27,4,4,T.J. Oshie - Wrist Shot,75.0,0.0,,8471698,T.J.,Oshie,RW,1986-12-23,20142015
20439,2014020342_71,2014020342,71,19.0,22.0,Goal,Slap Shot,39.0,-27.0,1,REGULAR,695,505,2014-11-29 01:29:23,0,1,"T.J. Oshie (2) Slap Shot, assists: Vladimir Tarasenko (12), Ian Cole (1)",39.0,-27.0,left,8471698,T.J.,Oshie,RW,1986-12-23,20142015
20446,2014021008_320,2014021008,320,19.0,4.0,Goal,Wrist Shot,75.0,-1.0,5,SHOOTOUT,0,300,2015-03-13 02:40:20,0,0,T.J. Oshie - Wrist Shot,75.0,-1.0,,8471698,T.J.,Oshie,RW,1986-12-23,20142015
20448,2014020445_339,2014020445,339,19.0,21.0,Goal,Wrist Shot,-57.0,0.0,4,OVERTIME,63,237,2014-12-14 05:48:32,3,2,"T.J. Oshie (5) Wrist Shot, assists: Barret Jackman (8), Kevin Shattenkirk (22)",57.0,0.0,right,8471698,T.J.,Oshie,RW,1986-12-23,20142015
20453,2015020070_88,2015020070,88,15.0,12.0,Goal,Slap Shot,-49.0,5.0,1,REGULAR,957,243,2015-10-17 23:36:32,0,1,"T.J. Oshie (2) Slap Shot, assists: Nicklas Backstrom (1)",49.0,-5.0,right,8471698,T.J.,Oshie,RW,1986-12-23,20152016
20459,2015020576_338,2015020576,338,15.0,29.0,Goal,Wrist Shot,84.0,-2.0,5,SHOOTOUT,0,300,2016-01-03 02:53:57,4,4,T.J. Oshie - Wrist Shot,84.0,-2.0,,8471698,T.J.,Oshie,RW,1986-12-23,20152016
20469,2016020039_179,2016020039,179,15.0,21.0,Goal,Wrist Shot,75.0,-11.0,2,REGULAR,692,508,2016-10-19 00:30:12,0,2,"T.J. Oshie (1) Wrist Shot, assists: Nicklas Backstrom (3), Marcus Johansson (3)",75.0,-11.0,left,8471698,T.J.,Oshie,RW,1986-12-23,20162017
20470,2016020039_280,2016020039,280,15.0,21.0,Goal,Wrist Shot,-85.0,7.0,3,REGULAR,815,385,2016-10-19 01:30:45,0,3,"T.J. Oshie (2) Wrist Shot, assists: Alex Ovechkin (1), Evgeny Kuznetsov (1)",85.0,-7.0,right,8471698,T.J.,Oshie,RW,1986-12-23,20162017
20477,2015020761_47,2015020761,47,15.0,2.0,Goal,Slap Shot,-62.0,17.0,1,REGULAR,448,752,2016-02-05 00:55:28,1,1,"T.J. Oshie (16) Slap Shot, assists: Nicklas Backstrom (30)",62.0,-17.0,right,8471698,T.J.,Oshie,RW,1986-12-23,20152016
20482,2017020775_245,2017020775,245,15.0,4.0,Goal,Wrist Shot,-68.0,11.0,3,REGULAR,328,872,2018-02-01 03:11:52,2,4,"T.J. Oshie (12) Wrist Shot, assists: Evgeny Kuznetsov (33), John Carlson (33)",68.0,-11.0,right,8471698,T.J.,Oshie,RW,1986-12-23,20172018
20490,2015021165_289,2015021165,289,15.0,21.0,Goal,Backhand,85.0,1.0,3,REGULAR,1190,10,2016-04-02 03:30:21,4,2,"T.J. Oshie (25) Backhand, assists: Daniel Winnik (13), Jay Beagle (9)",85.0,1.0,left,8471698,T.J.,Oshie,RW,1986-12-23,20152016
20505,2016020405_117,2016020405,117,15.0,7.0,Goal,Wrist Shot,77.0,4.0,2,REGULAR,403,797,2016-12-10 01:10:49,1,0,"T.J. Oshie (9) Wrist Shot, assists: Jay Beagle (6), Nicklas Backstrom (15)",77.0,4.0,left,8471698,T.J.,Oshie,RW,1986-12-23,20162017
20510,2015020478_244,2015020478,244,15.0,14.0,Goal,Wrist Shot,-69.0,22.0,3,REGULAR,474,726,2015-12-19 02:06:26,3,2,"T.J. Oshie (11) Wrist Shot, assists: none",69.0,-22.0,right,8471698,T.J.,Oshie,RW,1986-12-23,20152016
20511,2015020478_303,2015020478,303,15.0,14.0,Goal,Wrist Shot,-23.0,24.0,3,REGULAR,1175,25,2015-12-19 02:31:08,3,5,"T.J. Oshie (12) Wrist Shot, assists: Nicklas Backstrom (18), Alex Ovechkin (13)",23.0,-24.0,right,8471698,T.J.,Oshie,RW,1986-12-23,20152016
20518,2016020168_171,2016020168,171,15.0,13.0,Goal,Wrist Shot,73.0,-14.0,2,REGULAR,640,560,2016-11-06 00:28:58,1,1,"T.J. Oshie (5) Wrist Shot, assists: Alex Ovechkin (4)",73.0,-14.0,left,8471698,T.J.,Oshie,RW,1986-12-23,20162017
20519,2016020168_286,2016020168,286,15.0,13.0,Goal,Wrist Shot,-82.0,10.0,3,REGULAR,658,542,2016-11-06 02:25:52,2,3,"T.J. Oshie (6) Wrist Shot, assists: Nicklas Backstrom (8), Nate Schmidt (4)",82.0,-10.0,right,8471698,T.J.,Oshie,RW,1986-12-23,20162017
20524,2017021084_61,2017021084,61,15.0,2.0,Goal,Wrist Shot,-72.0,10.0,1,REGULAR,689,511,2018-03-15 23:29:00,2,1,"T.J. Oshie (13) Wrist Shot, assists: Andre Burakovsky (10), Nicklas Backstrom (35)",72.0,-10.0,right,8471698,T.J.,Oshie,RW,1986-12-23,20172018
20525,2017021084_284,2017021084,284,15.0,2.0,Goal,Wrist Shot,-19.0,12.0,3,REGULAR,1086,114,2018-03-16 01:32:48,7,3,"T.J. Oshie (14) Wrist Shot, assists: Dmitry Orlov (19), Nicklas Backstrom (36)",19.0,-12.0,right,8471698,T.J.,Oshie,RW,1986-12-23,20172018
20534,2015020375_231,2015020375,231,15.0,8.0,Goal,Wrist Shot,-49.0,21.0,2,REGULAR,1156,44,2015-12-04 02:12:17,2,1,"T.J. Oshie (7) Wrist Shot, assists: Nicklas Backstrom (13), Matt Niskanen (11)",49.0,-21.0,right,8471698,T.J.,Oshie,RW,1986-12-23,20152016
20535,2015020375_275,2015020375,275,15.0,8.0,Goal,Tip-In,67.0,5.0,3,REGULAR,497,703,2015-12-04 02:48:07,3,2,"T.J. Oshie (8) Tip-In, assists: Karl Alzner (6), Alex Ovechkin (11)",67.0,5.0,left,8471698,T.J.,Oshie,RW,1986-12-23,20152016
20539,2017021092_72,2017021092,72,15.0,2.0,Goal,Tip-In,-75.0,2.0,1,REGULAR,873,327,2018-03-16 23:40:49,0,1,"T.J. Oshie (15) Tip-In, assists: Alex Ovechkin (34), Evgeny Kuznetsov (49)",75.0,-2.0,right,8471698,T.J.,Oshie,RW,1986-12-23,20172018
20548,2016020121_290,2016020121,290,15.0,23.0,Goal,Snap Shot,72.0,-2.0,3,REGULAR,1053,147,2016-10-30 04:38:28,4,2,"T.J. Oshie (3) Snap Shot, assists: Andre Burakovsky (2), Nate Schmidt (2)",72.0,-2.0,left,8471698,T.J.,Oshie,RW,1986-12-23,20162017
20558,2016021169_116,2016021169,116,15.0,29.0,Goal,Backhand,73.0,7.0,2,REGULAR,72,1128,2017-04-02 23:01:32,1,0,"T.J. Oshie (33) Backhand, assists: Nicklas Backstrom (61)",73.0,7.0,left,8471698,T.J.,Oshie,RW,1986-12-23,20162017
20563,2016021133_42,2016021133,42,15.0,30.0,Goal,Wrist Shot,85.0,-6.0,1,REGULAR,696,504,2017-03-29 00:26:16,1,0,"T.J. Oshie (31) Wrist Shot, assists: Nicklas Backstrom (58), Alex Ovechkin (33)",85.0,-6.0,left,8471698,T.J.,Oshie,RW,1986-12-23,20162017
20564,2016021133_259,2016021133,259,15.0,30.0,Goal,Snap Shot,-75.0,-24.0,4,OVERTIME,112,188,2017-03-29 02:45:51,5,4,"T.J. Oshie (32) Snap Shot, assists: Marcus Johansson (30), Matt Niskanen (33)",75.0,24.0,right,8471698,T.J.,Oshie,RW,1986-12-23,20162017
20572,2015020087_181,2015020087,181,15.0,20.0,Goal,Snap Shot,-84.0,3.0,2,REGULAR,697,503,2015-10-21 02:31:35,4,1,"T.J. Oshie (3) Snap Shot, assists: Evgeny Kuznetsov (5), Alex Ovechkin (2)",84.0,-3.0,right,8471698,T.J.,Oshie,RW,1986-12-23,20152016
20587,2016020892_335,2016020892,335,15.0,4.0,Goal,Wrist Shot,86.0,-2.0,3,REGULAR,883,317,2017-02-23 03:41:11,4,1,"T.J. Oshie (24) Wrist Shot, assists: Alex Ovechkin (27), Nicklas Backstrom (45)",86.0,-2.0,left,8471698,T.J.,Oshie,RW,1986-12-23,20162017
20592,2017021221_40,2017021221,40,15.0,5.0,Goal,Wrist Shot,-72.0,13.0,1,REGULAR,385,815,2018-04-01 23:49:49,1,0,"T.J. Oshie (18) Wrist Shot, assists: Andre Burakovsky (13), John Carlson (51)",72.0,-13.0,right,8471698,T.J.,Oshie,RW,1986-12-23,20172018
20596,2016020595_13,2016020595,13,15.0,9.0,Goal,Slap Shot,-58.0,-23.0,1,REGULAR,98,1102,2017-01-08 00:17:47,1,0,"T.J. Oshie (13) Slap Shot, assists: Nicklas Backstrom (23), Nate Schmidt (8)",58.0,23.0,right,8471698,T.J.,Oshie,RW,1986-12-23,20162017
20597,2015020449_321,2015020449,321,15.0,5.0,Goal,Wrap-around,-86.0,-7.0,3,REGULAR,530,670,2015-12-15 02:19:18,3,1,"T.J. Oshie (9) Wrap-around, assists: Nicklas Backstrom (16)",86.0,7.0,right,8471698,T.J.,Oshie,RW,1986-12-23,20152016
20598,2015020449_382,2015020449,382,15.0,5.0,Goal,Snap Shot,-77.0,-9.0,3,REGULAR,1151,49,2015-12-15 02:43:09,4,1,"T.J. Oshie (10) Snap Shot, assists: Nicklas Backstrom (17), John Carlson (18)",77.0,9.0,right,8471698,T.J.,Oshie,RW,1986-12-23,20152016
20602,2017020244_225,2017020244,225,15.0,5.0,Goal,Tip-In,71.0,-10.0,2,REGULAR,1089,111,2017-11-11 01:41:40,1,2,"T.J. Oshie (7) Tip-In, assists: John Carlson (11), Lars Eller (8)",71.0,-10.0,left,8471698,T.J.,Oshie,RW,1986-12-23,20172018
20607,2015020878_269,2015020878,269,15.0,1.0,Goal,Backhand,-76.0,-1.0,3,REGULAR,835,365,2016-02-21 02:20:45,3,3,"T.J. Oshie (17) Backhand, assists: Dmitry Orlov (18), Brooks Orpik (4)",76.0,1.0,right,8471698,T.J.,Oshie,RW,1986-12-23,20152016
20614,2015021062_166,2015021062,166,15.0,18.0,Goal,Wrist Shot,83.0,16.0,2,REGULAR,742,458,2016-03-19 00:23:39,1,2,"T.J. Oshie (22) Wrist Shot, assists: Evgeny Kuznetsov (52)",83.0,16.0,left,8471698,T.J.,Oshie,RW,1986-12-23,20152016
20619,2016020493_370,2016020493,370,15.0,4.0,Goal,Snap Shot,70.0,5.0,5,SHOOTOUT,0,300,2016-12-22 03:47:12,2,2,T.J. Oshie - Snap Shot,70.0,5.0,,8471698,T.J.,Oshie,RW,1986-12-23,20162017
20626,2016020149_111,2016020149,111,15.0,52.0,Goal,Backhand,77.0,2.0,2,REGULAR,108,1092,2016-11-04 00:02:58,0,2,"T.J. Oshie (4) Backhand, assists: Andre Burakovsky (3)",77.0,2.0,left,8471698,T.J.,Oshie,RW,1986-12-23,20162017
20633,2017020270_141,2017020270,141,15.0,18.0,Goal,Tip-In,72.0,-1.0,2,REGULAR,269,931,2017-11-15 02:16:57,1,2,"T.J. Oshie (8) Tip-In, assists: John Carlson (12), Evgeny Kuznetsov (17)",72.0,-1.0,left,8471698,T.J.,Oshie,RW,1986-12-23,20172018
20634,2017020270_171,2017020270,171,15.0,18.0,Goal,Wrist Shot,80.0,-10.0,2,REGULAR,561,639,2017-11-15 02:28:38,3,4,"T.J. Oshie (9) Wrist Shot, assists: Chandler Stephenson (4), Nicklas Backstrom (11)",80.0,-10.0,left,8471698,T.J.,Oshie,RW,1986-12-23,20172018
20642,2017020106_310,2017020106,310,15.0,17.0,Goal,Wrist Shot,81.0,-2.0,3,REGULAR,1139,61,2017-10-21 02:04:43,3,3,"T.J. Oshie (6) Wrist Shot, assists: Andre Burakovsky (3), Evgeny Kuznetsov (12)",81.0,-2.0,left,8471698,T.J.,Oshie,RW,1986-12-23,20172018
