,play_id,game_id,play_num,team_id_for,team_id_against,event,secondaryType,x,y,period,periodType,periodTime,periodTimeRemaining,dateTime,goals_away,goals_home,description,st_x,st_y,rink_side,player_id,firstName,lastName,primaryPosition,birthDate,season
23275,2014020127_130,2014020127,130,5.0,1.0,Goal,Snap Shot,-48.0,-10.0,2,REGULAR,536,664,2014-10-29 00:19:41,3,2,"Evgeni Malkin (4) Snap Shot, assists: Patric Hornqvist (6), Kris Letang (5)",48.0,10.0,right,8471215,Evgeni,Malkin,C,1986-07-31,20142015
23289,2015020139_206,2015020139,206,5.0,7.0,Goal,Wrist Shot,-80.0,4.0,2,REGULAR,897,303,2015-10-30 00:33:27,2,4,"Evgeni Malkin (4) Wrist Shot, assists: Patric Hornqvist (2), Phil Kessel (2)",80.0,-4.0,right,8471215,Evgeni,Malkin,C,1986-07-31,20152016
23300,2017030144_30,2017030144,30,5.0,4.0,Goal,Snap Shot,83.0,-12.0,1,REGULAR,273,927,2018-04-18 23:17:09,1,0,"Evgeni Malkin (3) Snap Shot, assists: Sidney Crosby (4), Phil Kessel (2)",83.0,-12.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20172018
23323,2013030222_332,2013030222,332,5.0,3.0,Goal,Wrist Shot,68.0,-37.0,3,REGULAR,1146,54,2014-05-05 02:14:44,0,3,"Evgeni Malkin (4) Wrist Shot, assists: Kris Letang (2)",68.0,-37.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20132014
23355,2013020654_146,2013020654,146,5.0,23.0,Goal,Wrist Shot,-47.0,0.0,2,REGULAR,325,875,2014-01-08 04:12:13,2,0,"Evgeni Malkin (12) Wrist Shot, assists: James Neal (19), Olli Maatta (11)",47.0,0.0,right,8471215,Evgeni,Malkin,C,1986-07-31,20132014
23375,2014020203_167,2014020203,167,5.0,7.0,Goal,Wrist Shot,77.0,0.0,2,REGULAR,1155,45,2014-11-09 01:33:49,6,1,"Evgeni Malkin (6) Wrist Shot, assists: Blake Comeau (5), Kris Letang (9)",77.0,0.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20142015
23386,2017020881_332,2017020881,332,5.0,26.0,Goal,Wrist Shot,81.0,-6.0,3,REGULAR,1175,25,2018-02-16 02:31:50,1,3,"Evgeni Malkin (32) Wrist Shot, assists: Sidney Crosby (47), Bryan Rust (19)",81.0,-6.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20172018
23395,2016020145_36,2016020145,36,5.0,24.0,Goal,Slap Shot,-65.0,27.0,1,REGULAR,461,739,2016-11-03 02:47:20,1,0,"Evgeni Malkin (6) Slap Shot, assists: Phil Kessel (7), Chris Kunitz (5)",65.0,-27.0,right,8471215,Evgeni,Malkin,C,1986-07-31,20162017
23411,2017021016_12,2017021016,12,5.0,20.0,Goal,Wrist Shot,80.0,-3.0,1,REGULAR,185,1015,2018-03-06 00:14:44,0,2,"Evgeni Malkin (37) Wrist Shot, assists: none",80.0,-3.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20172018
23425,2017020532_338,2017020532,338,5.0,29.0,Goal,Backhand,86.0,9.0,3,REGULAR,903,297,2017-12-22 02:37:05,1,2,"Evgeni Malkin (12) Backhand, assists: Sidney Crosby (20), Olli Maatta (12)",86.0,9.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20172018
23426,2017020532_393,2017020532,393,5.0,29.0,Goal,Wrist Shot,70.0,-6.0,5,SHOOTOUT,0,300,2017-12-22 02:58:10,2,2,Evgeni Malkin - Wrist Shot,70.0,-6.0,,8471215,Evgeni,Malkin,C,1986-07-31,20172018
23445,2017020868_175,2017020868,175,5.0,9.0,Goal,Backhand,-83.0,-10.0,2,REGULAR,601,599,2018-02-14 01:21:34,1,3,"Evgeni Malkin (31) Backhand, assists: Carl Hagelin (13), Justin Schultz (14)",83.0,10.0,right,8471215,Evgeni,Malkin,C,1986-07-31,20172018
23478,2012030112_9,2012030112,9,5.0,2.0,Goal,Backhand,80.0,0.0,1,REGULAR,43,1157,2013-05-03 23:11:06,0,1,"Evgeni Malkin (1) Backhand, assists: Jarome Iginla (3)",80.0,0.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20122013
23485,2015030144_171,2015030144,171,5.0,3.0,Goal,Slap Shot,-46.0,-10.0,2,REGULAR,240,960,2016-04-22 00:17:53,4,0,"Evgeni Malkin (1) Slap Shot, assists: Sidney Crosby (3), Patric Hornqvist (2)",46.0,10.0,right,8471215,Evgeni,Malkin,C,1986-07-31,20152016
23486,2015030144_296,2015030144,296,5.0,3.0,Goal,Tip-In,81.0,4.0,3,REGULAR,208,992,2016-04-22 01:21:05,5,0,"Evgeni Malkin (2) Tip-In, assists: Brian Dumoulin (1), Nick Bonino (4)",81.0,4.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20152016
23490,2016030142_265,2016030142,265,5.0,29.0,Goal,Snap Shot,81.0,-23.0,3,REGULAR,121,1079,2017-04-15 01:05:28,1,3,"Evgeni Malkin (1) Snap Shot, assists: Sidney Crosby (2), Ian Cole (2)",81.0,-23.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20162017
23495,2016030143_201,2016030143,201,5.0,29.0,Goal,Snap Shot,84.0,6.0,2,REGULAR,805,395,2017-04-16 23:34:03,3,3,"Evgeni Malkin (2) Snap Shot, assists: none",84.0,6.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20162017
23504,2016030222_303,2016030222,303,5.0,15.0,Goal,Tip-In,85.0,3.0,3,REGULAR,331,869,2017-04-30 02:36:26,5,2,"Evgeni Malkin (3) Tip-In, assists: Ian Cole (5), Phil Kessel (7)",85.0,3.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20162017
23512,2016030223_320,2016030223,320,5.0,15.0,Goal,Slap Shot,59.0,-22.0,3,REGULAR,1087,113,2017-05-02 02:17:10,2,1,"Evgeni Malkin (4) Slap Shot, assists: Phil Kessel (8), Justin Schultz (5)",59.0,-22.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20162017
23517,2017030143_152,2017030143,152,5.0,4.0,Goal,Slap Shot,-58.0,22.0,2,REGULAR,408,792,2018-04-15 20:29:01,3,0,"Evgeni Malkin (2) Slap Shot, assists: Kris Letang (3), Sidney Crosby (1)",58.0,-22.0,right,8471215,Evgeni,Malkin,C,1986-07-31,20172018
23523,2014020499_331,2014020499,331,5.0,13.0,Goal,Wrist Shot,80.0,-1.0,3,REGULAR,1010,190,2014-12-23 03:03:20,3,3,"Evgeni Malkin (16) Wrist Shot, assists: none",80.0,-1.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20142015
23530,2015020346_148,2015020346,148,5.0,22.0,Goal,Backhand,-72.0,12.0,2,REGULAR,48,1152,2015-11-29 01:14:40,2,1,"Evgeni Malkin (10) Backhand, assists: none",72.0,-12.0,right,8471215,Evgeni,Malkin,C,1986-07-31,20152016
23531,2015020346_154,2015020346,154,5.0,22.0,Goal,Slap Shot,-62.0,16.0,2,REGULAR,209,991,2015-11-29 01:18:43,2,2,"Evgeni Malkin (11) Slap Shot, assists: Kris Letang (13), Sidney Crosby (10)",62.0,-16.0,right,8471215,Evgeni,Malkin,C,1986-07-31,20152016
23536,2016021020_84,2016021020,84,5.0,20.0,Goal,Tip-In,82.0,-3.0,1,REGULAR,951,249,2017-03-14 01:38:51,2,1,"Evgeni Malkin (33) Tip-In, assists: Chris Kunitz (19), Phil Kessel (40)",82.0,-3.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20162017
23543,2016020884_302,2016020884,302,5.0,12.0,Goal,Snap Shot,78.0,-3.0,3,REGULAR,581,619,2017-02-22 02:13:49,3,1,"Evgeni Malkin (25) Snap Shot, assists: Carl Hagelin (14)",78.0,-3.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20162017
23547,2017020164_62,2017020164,62,5.0,30.0,Goal,Slap Shot,85.0,-3.0,1,REGULAR,712,488,2017-10-29 00:29:57,1,0,"Evgeni Malkin (4) Slap Shot, assists: Kris Letang (6), Phil Kessel (8)",85.0,-3.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20172018
23550,2017020562_324,2017020562,324,5.0,29.0,Goal,Wrist Shot,83.0,-6.0,3,REGULAR,864,336,2017-12-28 02:24:01,4,3,"Evgeni Malkin (13) Wrist Shot, assists: Phil Kessel (25), Sidney Crosby (21)",83.0,-6.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20172018
23551,2017020562_385,2017020562,385,5.0,29.0,Goal,Wrist Shot,80.0,-1.0,5,SHOOTOUT,0,300,2017-12-28 02:53:01,4,4,Evgeni Malkin - Wrist Shot,80.0,-1.0,,8471215,Evgeni,Malkin,C,1986-07-31,20172018
23560,2017020813_221,2017020813,221,5.0,54.0,Goal,Snap Shot,71.0,6.0,3,REGULAR,189,1011,2018-02-07 02:02:38,2,4,"Evgeni Malkin (30) Snap Shot, assists: Phil Kessel (41)",71.0,6.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20172018
23569,2016030412_301,2016030412,301,5.0,18.0,Goal,Wrist Shot,67.0,13.0,3,REGULAR,208,992,2017-06-01 02:31:32,1,4,"Evgeni Malkin (9) Wrist Shot, assists: Chris Kunitz (7), Ian Cole (8)",67.0,13.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20162017
23574,2016030415_100,2016030415,100,5.0,18.0,Goal,Snap Shot,63.0,19.0,1,REGULAR,1189,11,2017-06-09 00:58:14,0,3,"Evgeni Malkin (10) Snap Shot, assists: Phil Kessel (14), Ron Hainsey (6)",63.0,19.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20162017
23580,2015030414_155,2015030414,155,5.0,28.0,Goal,Deflected,80.0,1.0,2,REGULAR,157,1043,2016-06-07 01:23:04,2,0,"Evgeni Malkin (5) Deflected, assists: Phil Kessel (11), Kris Letang (11)",80.0,1.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20152016
23584,2013020853_205,2013020853,205,5.0,7.0,Goal,Wrist Shot,83.0,5.0,2,REGULAR,1068,132,2014-02-06 02:07:05,3,1,"Evgeni Malkin (17) Wrist Shot, assists: none",83.0,5.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20132014
23590,2013020831_179,2013020831,179,5.0,27.0,Goal,Wrist Shot,81.0,-10.0,2,REGULAR,951,249,2014-02-02 02:27:26,1,2,"Evgeni Malkin (16) Wrist Shot, assists: James Neal (24), Jussi Jokinen (24)",81.0,-10.0,,8471215,Evgeni,Malkin,C,1986-07-31,20132014
23594,2014020969_225,2014020969,225,5.0,24.0,Goal,Wrist Shot,-74.0,14.0,3,REGULAR,123,1077,2015-03-07 05:01:53,4,0,"Evgeni Malkin (28) Wrist Shot, assists: Chris Kunitz (23), Blake Comeau (13)",74.0,-14.0,right,8471215,Evgeni,Malkin,C,1986-07-31,20142015
23601,2014020935_121,2014020935,121,5.0,29.0,Goal,Backhand,75.0,-13.0,1,REGULAR,1135,65,2015-03-01 22:47:06,1,1,"Evgeni Malkin (25) Backhand, assists: Chris Kunitz (22), Paul Martin (13)",75.0,-13.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20142015
23602,2014020935_161,2014020935,161,5.0,29.0,Goal,Snap Shot,-69.0,-5.0,2,REGULAR,260,940,2015-03-01 23:16:17,1,3,"Evgeni Malkin (26) Snap Shot, assists: Kris Letang (39), Sidney Crosby (43)",69.0,5.0,right,8471215,Evgeni,Malkin,C,1986-07-31,20142015
23614,2014020862_146,2014020862,146,5.0,29.0,Goal,Wrist Shot,-79.0,-3.0,2,REGULAR,538,662,2015-02-20 01:16:35,1,1,"Evgeni Malkin (22) Wrist Shot, assists: Paul Martin (12), Simon Despres (14)",79.0,3.0,right,8471215,Evgeni,Malkin,C,1986-07-31,20142015
23617,2015020487_103,2015020487,103,5.0,12.0,Goal,Wrist Shot,-45.0,-8.0,2,REGULAR,119,1081,2015-12-20 01:05:34,2,1,"Evgeni Malkin (15) Wrist Shot, assists: Trevor Daley (7), Sidney Crosby (16)",45.0,8.0,right,8471215,Evgeni,Malkin,C,1986-07-31,20152016
23620,2017020450_227,2017020450,227,5.0,10.0,Goal,Wrist Shot,-60.0,16.0,2,REGULAR,1071,129,2017-12-10 01:44:11,3,2,"Evgeni Malkin (9) Wrist Shot, assists: Phil Kessel (22)",60.0,-16.0,right,8471215,Evgeni,Malkin,C,1986-07-31,20172018
23631,2017020226_35,2017020226,35,5.0,53.0,Goal,Backhand,82.0,-4.0,1,REGULAR,187,1013,2017-11-08 00:16:54,0,2,"Evgeni Malkin (7) Backhand, assists: Phil Kessel (14), Jake Guentzel (5)",82.0,-4.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20172018
23635,2017020514_196,2017020514,196,5.0,21.0,Goal,Wrist Shot,83.0,-27.0,3,REGULAR,85,1115,2017-12-19 04:01:57,2,3,"Evgeni Malkin (11) Wrist Shot, assists: Ian Cole (4), Chad Ruhwedel (2)",83.0,-27.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20172018
23641,2015020501_131,2015020501,131,5.0,29.0,Goal,Wrist Shot,-75.0,10.0,2,REGULAR,186,1014,2015-12-22 01:12:30,1,1,"Evgeni Malkin (16) Wrist Shot, assists: David Perron (8), Trevor Daley (8)",75.0,-10.0,right,8471215,Evgeni,Malkin,C,1986-07-31,20152016
23642,2015020501_314,2015020501,314,5.0,29.0,Goal,Wrist Shot,81.0,1.0,3,REGULAR,1111,89,2015-12-22 02:39:21,2,5,"Evgeni Malkin (17) Wrist Shot, assists: Patric Hornqvist (6), Matt Cullen (6)",81.0,1.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20152016
23648,2012020710_51,2012020710,51,5.0,12.0,Goal,Wrist Shot,74.0,-8.0,1,REGULAR,649,551,2013-04-27 23:54:22,0,1,"Evgeni Malkin (9) Wrist Shot, assists: James Neal (15), Marc-Andre Fleury (2)",74.0,-8.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20122013
23659,2012020095_11,2012020095,11,5.0,3.0,Goal,Snap Shot,78.0,-27.0,1,REGULAR,84,1116,2013-02-01 00:10:00,1,0,"Evgeni Malkin (2) Snap Shot, assists: Simon Despres (2), Kris Letang (4)",78.0,-27.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20122013
23662,2012020036_87,2012020036,87,5.0,10.0,Goal,Snap Shot,87.0,-17.0,1,REGULAR,1131,69,2013-01-24 00:44:09,0,1,"Evgeni Malkin (1) Snap Shot, assists: Sidney Crosby (2), Kris Letang (2)",87.0,-17.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20122013
23669,2013020491_63,2013020491,63,5.0,17.0,Goal,Wrist Shot,75.0,-2.0,1,REGULAR,770,430,2013-12-15 00:30:39,2,1,"Evgeni Malkin (9) Wrist Shot, assists: Jussi Jokinen (12)",75.0,-2.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20132014
23674,2013020638_110,2013020638,110,5.0,52.0,Goal,Snap Shot,-63.0,20.0,2,REGULAR,66,1134,2014-01-05 19:05:14,2,1,"Evgeni Malkin (10) Snap Shot, assists: Jussi Jokinen (18)",63.0,-20.0,right,8471215,Evgeni,Malkin,C,1986-07-31,20132014
23675,2013020638_241,2013020638,241,5.0,52.0,Goal,Wrist Shot,85.0,-7.0,3,REGULAR,509,691,2014-01-05 20:14:10,5,5,"Evgeni Malkin (11) Wrist Shot, assists: James Neal (18)",85.0,-7.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20132014
23685,2013020455_155,2013020455,155,5.0,29.0,Goal,Wrist Shot,-78.0,3.0,2,REGULAR,256,944,2013-12-10 01:40:11,0,1,"Evgeni Malkin (8) Wrist Shot, assists: Jussi Jokinen (10), Deryk Engelland (2)",78.0,-3.0,right,8471215,Evgeni,Malkin,C,1986-07-31,20132014
23688,2014020068_201,2014020068,201,5.0,2.0,Goal,Wrist Shot,-60.0,-3.0,2,REGULAR,829,371,2014-10-19 00:29:05,1,1,"Evgeni Malkin (2) Wrist Shot, assists: Sidney Crosby (4), Patric Hornqvist (4)",60.0,3.0,right,8471215,Evgeni,Malkin,C,1986-07-31,20142015
23694,2014020888_194,2014020888,194,5.0,13.0,Goal,Backhand,-68.0,18.0,2,REGULAR,1173,27,2015-02-23 00:34:38,0,2,"Evgeni Malkin (23) Backhand, assists: none",68.0,-18.0,right,8471215,Evgeni,Malkin,C,1986-07-31,20142015
23695,2014020888_252,2014020888,252,5.0,13.0,Goal,Backhand,81.0,3.0,3,REGULAR,546,654,2015-02-23 01:10:52,0,5,"Evgeni Malkin (24) Backhand, assists: Zach Sill (2)",81.0,3.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20142015
23700,2014020364_204,2014020364,204,5.0,1.0,Goal,Backhand,82.0,-3.0,3,REGULAR,152,1048,2014-12-03 02:00:19,0,1,"Evgeni Malkin (12) Backhand, assists: Blake Comeau (7), Jayson Megna (1)",82.0,-3.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20142015
23701,2014020616_204,2014020616,204,5.0,8.0,Goal,Slap Shot,-36.0,21.0,2,REGULAR,1108,92,2015-01-11 01:41:45,1,1,"Evgeni Malkin (19) Slap Shot, assists: Simon Despres (11), Nick Spaling (11)",36.0,-21.0,right,8471215,Evgeni,Malkin,C,1986-07-31,20142015
23704,2014020954_267,2014020954,267,5.0,21.0,Goal,Wrist Shot,75.0,4.0,3,REGULAR,585,615,2015-03-05 05:16:30,1,2,"Evgeni Malkin (27) Wrist Shot, assists: none",75.0,4.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20142015
23708,2014020328_71,2014020328,71,5.0,10.0,Goal,Slap Shot,44.0,-21.0,1,REGULAR,759,441,2014-11-27 01:03:43,0,2,"Evgeni Malkin (11) Slap Shot, assists: Kris Letang (13), Sidney Crosby (21)",44.0,-21.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20142015
23715,2016020462_82,2016020462,82,5.0,10.0,Goal,Slap Shot,75.0,-12.0,1,REGULAR,771,429,2016-12-18 00:41:50,1,0,"Evgeni Malkin (13) Slap Shot, assists: Justin Schultz (13), Sidney Crosby (13)",75.0,-12.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20162017
23718,2016020117_200,2016020117,200,5.0,4.0,Goal,Wrist Shot,-84.0,-9.0,2,REGULAR,578,622,2016-10-30 00:26:01,4,2,"Evgeni Malkin (4) Wrist Shot, assists: Phil Kessel (6), Chris Kunitz (4)",84.0,9.0,right,8471215,Evgeni,Malkin,C,1986-07-31,20162017
23719,2016020117_317,2016020117,317,5.0,4.0,Goal,Wrist Shot,82.0,-12.0,3,REGULAR,513,687,2016-10-30 01:28:32,5,4,"Evgeni Malkin (5) Wrist Shot, assists: Olli Maatta (1)",82.0,-12.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20162017
23727,2017020107_112,2017020107,112,5.0,13.0,Goal,Tip-In,-82.0,6.0,2,REGULAR,134,1066,2017-10-21 00:38:55,1,2,"Evgeni Malkin (3) Tip-In, assists: Phil Kessel (6), Kris Letang (4)",82.0,-6.0,right,8471215,Evgeni,Malkin,C,1986-07-31,20172018
23734,2016020552_356,2016020552,356,5.0,8.0,Goal,Slap Shot,-65.0,17.0,4,OVERTIME,114,186,2017-01-01 02:52:53,3,4,"Evgeni Malkin (16) Slap Shot, assists: Phil Kessel (26), Kris Letang (19)",65.0,-17.0,right,8471215,Evgeni,Malkin,C,1986-07-31,20162017
23741,2015020709_118,2015020709,118,5.0,23.0,Goal,Slap Shot,-53.0,21.0,2,REGULAR,234,966,2016-01-23 18:33:57,2,1,"Evgeni Malkin (21) Slap Shot, assists: Kris Letang (25)",53.0,-21.0,right,8471215,Evgeni,Malkin,C,1986-07-31,20152016
23742,2015020709_233,2015020709,233,5.0,23.0,Goal,Wrist Shot,94.0,8.0,3,REGULAR,436,764,2016-01-23 19:30:15,3,2,"Evgeni Malkin (22) Wrist Shot, assists: none",94.0,8.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20152016
23743,2015020709_242,2015020709,242,5.0,23.0,Goal,Wrist Shot,68.0,22.0,3,REGULAR,622,578,2016-01-23 19:33:55,3,3,"Evgeni Malkin (23) Wrist Shot, assists: Phil Kessel (16), Trevor Daley (9)",68.0,22.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20152016
23750,2017021133_59,2017021133,59,5.0,8.0,Goal,Backhand,81.0,1.0,1,REGULAR,593,607,2018-03-21 23:29:30,0,1,"Evgeni Malkin (41) Backhand, assists: Carl Hagelin (19)",81.0,1.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20172018
23758,2015020083_352,2015020083,352,5.0,13.0,Goal,Slap Shot,-66.0,12.0,4,OVERTIME,81,219,2015-10-21 01:49:49,2,3,"Evgeni Malkin (3) Slap Shot, assists: Kris Letang (3), Sidney Crosby (2)",66.0,-12.0,right,8471215,Evgeni,Malkin,C,1986-07-31,20152016
23763,2017020504_202,2017020504,202,5.0,53.0,Goal,Wrist Shot,82.0,2.0,2,REGULAR,1138,62,2017-12-17 02:39:36,2,0,"Evgeni Malkin (10) Wrist Shot, assists: Conor Sheary (5), Phil Kessel (23)",82.0,2.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20172018
23769,2015020051_121,2015020051,121,5.0,9.0,Goal,Snap Shot,-61.0,17.0,2,REGULAR,23,1177,2015-10-16 00:01:56,0,1,"Evgeni Malkin (1) Snap Shot, assists: Patric Hornqvist (1), Kris Letang (1)",61.0,-17.0,right,8471215,Evgeni,Malkin,C,1986-07-31,20152016
23771,2017020764_242,2017020764,242,5.0,28.0,Goal,Snap Shot,-76.0,0.0,2,REGULAR,1195,5,2018-01-31 01:45:13,2,2,"Evgeni Malkin (24) Snap Shot, assists: Phil Kessel (38)",76.0,0.0,right,8471215,Evgeni,Malkin,C,1986-07-31,20172018
23772,2017020764_280,2017020764,280,5.0,28.0,Goal,Wrist Shot,78.0,1.0,3,REGULAR,361,839,2018-01-31 02:13:12,2,3,"Evgeni Malkin (25) Wrist Shot, assists: Patric Hornqvist (15)",78.0,1.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20172018
23773,2017020764_341,2017020764,341,5.0,28.0,Goal,Wrist Shot,63.0,3.0,3,REGULAR,1127,73,2018-01-31 02:40:03,2,5,"Evgeni Malkin (26) Wrist Shot, assists: Bryan Rust (16), Sidney Crosby (39)",63.0,3.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20172018
23778,2017020182_335,2017020182,335,5.0,22.0,Goal,Wrist Shot,-66.0,-11.0,3,REGULAR,743,457,2017-11-02 03:02:13,3,2,"Evgeni Malkin (6) Wrist Shot, assists: Phil Kessel (11), Kris Letang (9)",66.0,11.0,right,8471215,Evgeni,Malkin,C,1986-07-31,20172018
23786,2015020368_158,2015020368,158,5.0,28.0,Goal,Wrap-around,82.0,-2.0,2,REGULAR,395,805,2015-12-02 04:47:18,3,0,"Evgeni Malkin (12) Wrap-around, assists: Chris Kunitz (1)",82.0,-2.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20152016
23792,2016020053_237,2016020053,237,5.0,28.0,Goal,Wrist Shot,61.0,2.0,3,REGULAR,407,793,2016-10-21 01:13:00,2,1,"Evgeni Malkin (2) Wrist Shot, assists: none",61.0,2.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20162017
23797,2017021163_112,2017021163,112,5.0,4.0,Goal,Snap Shot,-53.0,-5.0,2,REGULAR,157,1043,2018-03-25 17:33:11,2,3,"Evgeni Malkin (42) Snap Shot, assists: Justin Schultz (18), Brian Dumoulin (11)",53.0,5.0,right,8471215,Evgeni,Malkin,C,1986-07-31,20172018
23813,2015020069_30,2015020069,30,5.0,10.0,Goal,Wrist Shot,79.0,-20.0,1,REGULAR,349,851,2015-10-17 23:24:03,0,1,"Evgeni Malkin (2) Wrist Shot, assists: none",79.0,-20.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20152016
23816,2017020942_351,2017020942,351,5.0,12.0,Goal,Wrist Shot,79.0,8.0,3,REGULAR,762,438,2018-02-24 02:53:10,6,1,"Evgeni Malkin (34) Wrist Shot, assists: Zach Aston-Reese (2)",79.0,8.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20172018
23823,2016020100_326,2016020100,326,5.0,2.0,Goal,Wrist Shot,79.0,-12.0,3,REGULAR,768,432,2016-10-28 01:24:29,1,2,"Evgeni Malkin (3) Wrist Shot, assists: Phil Kessel (4), Chris Kunitz (3)",79.0,-12.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20162017
23829,2016020964_183,2016020964,183,5.0,7.0,Goal,Slap Shot,-64.0,25.0,2,REGULAR,822,378,2017-03-05 23:30:57,3,2,"Evgeni Malkin (29) Slap Shot, assists: Justin Schultz (32), Patric Hornqvist (20)",64.0,-25.0,right,8471215,Evgeni,Malkin,C,1986-07-31,20162017
23836,2017020797_234,2017020797,234,5.0,1.0,Goal,Backhand,-74.0,3.0,3,REGULAR,376,824,2018-02-04 02:05:12,1,2,"Evgeni Malkin (29) Backhand, assists: Ian Cole (8), Phil Kessel (40)",74.0,-3.0,right,8471215,Evgeni,Malkin,C,1986-07-31,20172018
23840,2017020628_125,2017020628,125,5.0,2.0,Goal,Snap Shot,78.0,-22.0,2,REGULAR,210,990,2018-01-06 01:11:20,2,0,"Evgeni Malkin (15) Snap Shot, assists: Sidney Crosby (24), Phil Kessel (28)",78.0,-22.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20172018
23844,2016020946_159,2016020946,159,5.0,14.0,Goal,Snap Shot,-75.0,15.0,2,REGULAR,519,681,2017-03-04 01:15:24,1,1,"Evgeni Malkin (27) Snap Shot, assists: Phil Kessel (36), Justin Schultz (31)",75.0,-15.0,right,8471215,Evgeni,Malkin,C,1986-07-31,20162017
23845,2016020946_204,2016020946,204,5.0,14.0,Goal,Snap Shot,-59.0,3.0,2,REGULAR,1009,191,2017-03-04 01:31:56,1,2,"Evgeni Malkin (28) Snap Shot, assists: Phil Kessel (37), Ian Cole (17)",59.0,-3.0,right,8471215,Evgeni,Malkin,C,1986-07-31,20162017
23851,2017020694_113,2017020694,113,5.0,24.0,Goal,Wrist Shot,-64.0,10.0,1,REGULAR,1106,94,2018-01-18 03:48:25,1,0,"Evgeni Malkin (20) Wrist Shot, assists: Patric Hornqvist (14), Carl Hagelin (8)",64.0,-10.0,right,8471215,Evgeni,Malkin,C,1986-07-31,20172018
23859,2016020930_50,2016020930,50,5.0,25.0,Goal,Wrist Shot,84.0,5.0,1,REGULAR,604,596,2017-03-01 01:53:26,1,0,"Evgeni Malkin (26) Wrist Shot, assists: Patric Hornqvist (19), Carl Hagelin (15)",84.0,5.0,left,8471215,Evgeni,Malkin,C,1986-07-31,20162017
23864,2017020168_197,2017020168,197,5.0,52.0,Goal,Deflected,-78.0,-2.0,2,REGULAR,1022,178,2017-10-30 00:37:03,1,5,"Evgeni Malkin (5) Deflected, assists: Phil Kessel (9), Kris Letang (7)",78.0,2.0,right,8471215,Evgeni,Malkin,C,1986-07-31,20172018
23872,2016020837_133,2016020837,133,5.0,23.0,Goal,Wrist Shot,-81.0,3.0,2,REGULAR,316,884,2017-02-15 01:09:11,0,1,"Evgeni Malkin (23) Wrist Shot, assists: Olli Maatta (6), Trevor Daley (14)",81.0,-3.0,right,8471215,Evgeni,Malkin,C,1986-07-31,20162017
23876,2017021086_167,2017021086,167,5.0,8.0,Goal,Slap Shot,-61.0,25.0,2,REGULAR,630,570,2018-03-16 00:53:14,3,2,"Evgeni Malkin (40) Slap Shot, assists: Kris Letang (38), Sidney Crosby (54)",61.0,-25.0,right,8471215,Evgeni,Malkin,C,1986-07-31,20172018
