,play_id,game_id,play_num,team_id_for,team_id_against,event,secondaryType,x,y,period,periodType,periodTime,periodTimeRemaining,dateTime,goals_away,goals_home,description,st_x,st_y,rink_side,player_id,firstName,lastName,primaryPosition,birthDate,season
25591,2016020636_17,2016020636,17,2.0,13.0,Goal,Wrist Shot,59.0,24.0,1,REGULAR,228,972,2017-01-14 00:44:44,2,0,"John Tavares (12) Wrist Shot, assists: Nick Leddy (12), Josh Bailey (20)",59.0,24.0,left,8475166,John,Tavares,C,1990-09-20,20162017
25592,2016020636_245,2016020636,245,2.0,13.0,Goal,Wrist Shot,76.0,16.0,3,REGULAR,470,730,2017-01-14 02:46:49,4,2,"John Tavares (13) Wrist Shot, assists: Josh Bailey (21)",76.0,16.0,left,8475166,John,Tavares,C,1990-09-20,20162017
25593,2016020636_323,2016020636,323,2.0,13.0,Goal,Snap Shot,8.0,24.0,3,REGULAR,1096,104,2017-01-14 03:14:18,5,2,"John Tavares (14) Snap Shot, assists: Casey Cizikas (11), Nick Leddy (13)",8.0,24.0,left,8475166,John,Tavares,C,1990-09-20,20162017
25606,2017020305_318,2017020305,318,2.0,12.0,Goal,Wrist Shot,35.0,12.0,3,REGULAR,793,407,2017-11-20 00:21:23,2,4,"John Tavares (15) Wrist Shot, assists: Nick Leddy (11), Mathew Barzal (15)",35.0,12.0,left,8475166,John,Tavares,C,1990-09-20,20172018
25625,2016020677_71,2016020677,71,2.0,25.0,Goal,Wrist Shot,79.0,0.0,1,REGULAR,811,389,2017-01-20 00:30:14,0,1,"John Tavares (17) Wrist Shot, assists: Anders Lee (7)",79.0,0.0,left,8475166,John,Tavares,C,1990-09-20,20162017
25626,2016020677_285,2016020677,285,2.0,25.0,Goal,Wrist Shot,76.0,1.0,3,REGULAR,1014,186,2017-01-20 02:26:21,0,2,"John Tavares (18) Wrist Shot, assists: Nikolay Kulemin (7)",76.0,1.0,left,8475166,John,Tavares,C,1990-09-20,20162017
25628,2017020163_191,2017020163,191,2.0,18.0,Goal,Snap Shot,-83.0,5.0,3,REGULAR,12,1188,2017-10-29 01:56:11,4,1,"John Tavares (7) Snap Shot, assists: Anders Lee (3)",83.0,-5.0,right,8475166,John,Tavares,C,1990-09-20,20172018
25629,2017020163_201,2017020163,201,2.0,18.0,Goal,Deflected,-81.0,-5.0,3,REGULAR,172,1028,2017-10-29 02:00:29,5,1,"John Tavares (8) Deflected, assists: Anders Lee (4), Jordan Eberle (7)",81.0,5.0,right,8475166,John,Tavares,C,1990-09-20,20172018
25630,2017020163_217,2017020163,217,2.0,18.0,Goal,Slap Shot,-63.0,24.0,3,REGULAR,446,754,2017-10-29 02:08:20,6,1,"John Tavares (9) Slap Shot, assists: Nick Leddy (4), Josh Bailey (8)",63.0,-24.0,right,8475166,John,Tavares,C,1990-09-20,20172018
25636,2015021018_200,2015021018,200,2.0,6.0,Goal,Backhand,72.0,-6.0,2,REGULAR,648,552,2016-03-12 19:20:21,1,1,"John Tavares (26) Backhand, assists: Kyle Okposo (36)",72.0,-6.0,left,8475166,John,Tavares,C,1990-09-20,20152016
25640,2017020413_213,2017020413,213,2.0,13.0,Goal,Wrist Shot,-73.0,1.0,2,REGULAR,1101,99,2017-12-05 02:13:36,4,3,"John Tavares (17) Wrist Shot, assists: Josh Bailey (26), Nick Leddy (16)",73.0,-1.0,right,8475166,John,Tavares,C,1990-09-20,20172018
25655,2016021026_339,2016021026,339,2.0,12.0,Goal,Snap Shot,-49.0,-3.0,4,OVERTIME,34,266,2017-03-15 01:30:10,3,2,"John Tavares (26) Snap Shot, assists: Joshua Ho-Sang (3), Nick Leddy (27)",49.0,3.0,right,8475166,John,Tavares,C,1990-09-20,20162017
25668,2016020646_29,2016020646,29,2.0,12.0,Goal,Deflected,75.0,3.0,1,REGULAR,256,944,2017-01-15 00:13:49,1,0,"John Tavares (15) Deflected, assists: Scott Mayfield (3)",75.0,3.0,left,8475166,John,Tavares,C,1990-09-20,20162017
25669,2016020646_236,2016020646,236,2.0,12.0,Goal,Wrist Shot,67.0,2.0,3,REGULAR,68,1132,2017-01-15 01:56:25,4,4,"John Tavares (16) Wrist Shot, assists: Anders Lee (5), Josh Bailey (23)",67.0,2.0,left,8475166,John,Tavares,C,1990-09-20,20162017
25679,2017020866_119,2017020866,119,2.0,29.0,Goal,Tip-In,87.0,3.0,1,REGULAR,1071,129,2018-02-14 00:42:59,0,1,"John Tavares (29) Tip-In, assists: Anders Lee (17), Josh Bailey (47)",87.0,3.0,left,8475166,John,Tavares,C,1990-09-20,20172018
25684,2016020505_212,2016020505,212,2.0,7.0,Goal,Wrist Shot,-81.0,-1.0,2,REGULAR,1161,39,2016-12-24 01:35:22,0,3,"John Tavares (10) Wrist Shot, assists: Ryan Strome (5), Josh Bailey (16)",81.0,1.0,right,8475166,John,Tavares,C,1990-09-20,20162017
25690,2016020328_33,2016020328,33,2.0,20.0,Goal,Wrist Shot,68.0,-14.0,1,REGULAR,448,752,2016-11-29 00:17:23,0,1,"John Tavares (6) Wrist Shot, assists: Josh Bailey (9)",68.0,-14.0,left,8475166,John,Tavares,C,1990-09-20,20162017
25693,2016020992_65,2016020992,65,2.0,23.0,Goal,Slap Shot,69.0,-20.0,1,REGULAR,901,299,2017-03-10 03:35:05,1,0,"John Tavares (25) Slap Shot, assists: Josh Bailey (35), Anders Lee (16)",69.0,-20.0,left,8475166,John,Tavares,C,1990-09-20,20162017
25700,2016020384_263,2016020384,263,2.0,3.0,Goal,Snap Shot,52.0,-12.0,3,REGULAR,673,527,2016-12-07 02:20:19,2,4,"John Tavares (7) Snap Shot, assists: Josh Bailey (12), Nick Leddy (7)",52.0,-12.0,left,8475166,John,Tavares,C,1990-09-20,20162017
25706,2017020460_117,2017020460,117,2.0,15.0,Goal,Wrist Shot,-85.0,-6.0,2,REGULAR,94,1106,2017-12-12 01:10:08,0,3,"John Tavares (18) Wrist Shot, assists: Josh Bailey (28), Anders Lee (13)",85.0,6.0,right,8475166,John,Tavares,C,1990-09-20,20172018
25710,2017020299_311,2017020299,311,2.0,14.0,Goal,Wrist Shot,-66.0,2.0,3,REGULAR,1178,22,2017-11-19 02:33:32,5,3,"John Tavares (14) Wrist Shot, assists: Casey Cizikas (4), Josh Bailey (19)",66.0,-2.0,right,8475166,John,Tavares,C,1990-09-20,20172018
25718,2017020686_156,2017020686,156,2.0,8.0,Goal,Wrist Shot,-76.0,0.0,2,REGULAR,336,864,2018-01-16 01:47:48,4,2,"John Tavares (23) Wrist Shot, assists: none",76.0,0.0,right,8475166,John,Tavares,C,1990-09-20,20172018
25719,2017020686_375,2017020686,375,2.0,8.0,Goal,Wrist Shot,-84.0,-5.0,4,OVERTIME,111,189,2018-01-16 03:26:40,5,4,"John Tavares (24) Wrist Shot, assists: Thomas Hickey (8)",84.0,5.0,right,8475166,John,Tavares,C,1990-09-20,20172018
25727,2016020553_62,2016020553,62,2.0,52.0,Goal,Backhand,78.0,-1.0,1,REGULAR,745,455,2017-01-01 00:34:16,2,0,"John Tavares (11) Backhand, assists: Josh Bailey (18)",78.0,-1.0,left,8475166,John,Tavares,C,1990-09-20,20162017
25735,2017020368_286,2017020368,286,2.0,23.0,Goal,Wrist Shot,82.0,-4.0,3,REGULAR,815,385,2017-11-29 02:22:39,2,5,"John Tavares (16) Wrist Shot, assists: Anders Lee (12), Adam Pelech (9)",82.0,-4.0,left,8475166,John,Tavares,C,1990-09-20,20172018
25742,2017020187_73,2017020187,73,2.0,15.0,Goal,Wrist Shot,84.0,1.0,1,REGULAR,781,419,2017-11-02 23:33:04,1,1,"John Tavares (12) Wrist Shot, assists: Anders Lee (7), Josh Bailey (12)",84.0,1.0,left,8475166,John,Tavares,C,1990-09-20,20172018
25749,2017021230_42,2017021230,42,2.0,4.0,Goal,Wrist Shot,77.0,9.0,1,REGULAR,435,765,2018-04-03 23:21:55,0,1,"John Tavares (35) Wrist Shot, assists: Mathew Barzal (60)",77.0,9.0,left,8475166,John,Tavares,C,1990-09-20,20172018
25750,2017021230_160,2017021230,160,2.0,4.0,Goal,Wrist Shot,-80.0,0.0,2,REGULAR,666,534,2018-04-04 00:21:12,1,3,"John Tavares (36) Wrist Shot, assists: Josh Bailey (52)",80.0,0.0,right,8475166,John,Tavares,C,1990-09-20,20172018
25758,2016020147_211,2016020147,211,2.0,4.0,Goal,Wrist Shot,-78.0,-6.0,2,REGULAR,1171,29,2016-11-04 00:41:42,1,1,"John Tavares (5) Wrist Shot, assists: Casey Cizikas (4), Thomas Hickey (2)",78.0,6.0,right,8475166,John,Tavares,C,1990-09-20,20162017
25763,2016020094_186,2016020094,186,2.0,8.0,Goal,Wrist Shot,-85.0,5.0,2,REGULAR,917,283,2016-10-27 00:32:51,1,1,"John Tavares (4) Wrist Shot, assists: none",85.0,-5.0,right,8475166,John,Tavares,C,1990-09-20,20162017
